,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10730,10598,129,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,990298,347579,353012,289707,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,0,0,1,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338818,2323942,14733,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,110351598,44699486,47568600,18083512,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,5,7,301,313,3,8,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66874,66571,296,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,1888433,958745,817679,112009,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,1,1,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746001,735244,8035,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,50152063,24801234,22073788,3277041,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,35,60,82,177,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851099,838635,12302,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,156592273,73404718,67693627,15493928,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,156,602,2399,3157,20,20,0,,,1332900000,Bihar,119520000
5,Chandigarh,99288,98089,1181,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,2279018,1184631,984330,110057,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,0,0,1,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177377,1163013,14141,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,48927784,21258324,20278009,7391451,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,4,59,9,72,3,51,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,1576165,782044,636335,157786,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2005676,1978783,26508,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,37313603,18286832,15697216,3329555,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,1,2,1,4,53,90,1,,,1332900000,Delhi,19814000
9,Goa,258603,254547,3967,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,2870026,1439590,1294570,135866,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,0,0,6,15,0,,,1332900000,Goa,1540000
10,Gujarat,1276573,1264944,11038,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,127450135,54377047,53978764,19094324,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,10,25,134,169,42,49,0,,,1332900000,Gujarat,67936000
11,Haryana,1055898,1044950,10710,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,45415701,23668375,19816277,1931049,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,2,7,17,26,23,31,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312427,308174,4211,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,15162183,6642820,6310392,2208971,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,2,2,0,4,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479266,474458,4785,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,24680013,11369876,11762502,1547635,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,11,6,733,750,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442523,437129,5331,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,43333825,23890954,17615211,1827660,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,134,1446,1185,2765,0,5,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4068035,4025410,40296,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,120460944,55139943,55224305,10096696,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,29,147,746,922,82,79,0,,,1332900000,Karnataka,65798000
16,Kerala,6820068,6744977,71356,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,57415527,29142051,25241090,3032386,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,70,265,410,745,255,403,2,,,1332900000,Kerala,35125000
17,Ladakh,29381,29141,231,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,560951,238206,203537,119208,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,0,0,1,1,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,142283,61796,60385,20102,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8129894,7979019,148379,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,177422897,91620527,76477625,9324745,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,19,148,146,313,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,139869,137692,2149,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,3252976,1647154,1332691,273131,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,75,147,189,411,2,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96750,95103,1623,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,2615841,1445776,1085841,84224,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,16,14,31,61,0,4,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238747,237992,723,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,1786139,894025,747455,144659,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,2,5,7,1,21,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054689,1043803,10775,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,133491735,60741643,59190626,13559466,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,8,21,52,81,7,7,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35972,35188,782,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,1733649,923078,743118,67453,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,7,31,113,151,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1335895,1326212,9203,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,81303168,35247240,32989568,13066360,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,65,493,9187,9745,34,42,0,,,1332900000,Odisha,43671000
26,Puducherry,175240,173107,1974,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,2253256,993786,861514,397956,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,0,0,0,24,0,,,1332900000,Puducherry,1504000
27,Punjab,782488,764425,17920,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,46895884,24143942,20947001,1804941,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,5,7,13,25,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,1314174,1304151,9644,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,114909105,56981885,50780242,7146978,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,19,37,360,416,12,24,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44277,43763,498,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,1356259,591813,554485,209961,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,0,0,1,7,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3590856,3549869,38048,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,127158893,61165558,57068190,8925145,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,160,181,73,414,198,383,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,839683,835063,4111,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,76813030,32428537,31499717,12884776,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,16,71,1820,1907,43,76,0,,,1332900000,Telangana,37220000
32,Tripura,107986,106990,940,2022-10-25,TT,44644938,528980,44093409,2022-10-25 21:15:24.401133,900149497,2022-10-24 00:00:00,63786,2195641016,1026820022,949946655,218874339,5902528,2915763,2518789,467976,https://www.icmr.gov.in/,862,3,1503,15502,2295,521,18318,0,0,1,1,0,22,0,,,1332900000,Tripura,3992000
