"","COVID-19 STATUS AS ON 31/08/2022","","","","","","","","","","","","","",""
"SNo.","District","Positive Cases","","","","","","","","","","Active","","","Deaths"
"","","TODAY","","","","","","","Cumulative","","","","","Recovered",""
"","","Local","","Non-Local","","Total","","Grand 
Total","","","","","","",""
"","","Travelers","Others","Travelers","Others","Travelers","Others","","Local","Non- 
Local","Total","","Today","Cumulati
ve",""
"1","LEH","0","0","1","3","1","3","4","13103","10780","23883","50","4","23663","170"
"2","KARGIL","0","0","0","0","0","0","0","4219","1116","5335","3","0","5272","60"
"","Total","0","0","1","3","1","3","4","17322","11896","29218","53","4","28935","230"
