Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-05-12,HP,Bilaspur,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,18235,95,18139,,2022-05-12 19:55:59.459065,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,1
2022-05-12,HP,Chamba,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,16128,171,15946,,2022-05-12 19:55:59.459096,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,2
2022-05-12,HP,Hamirpur,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,23345,330,23008,,2022-05-12 19:55:59.459098,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,1
2022-05-12,HP,Kangra,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,63834,1246,62553,,2022-05-12 19:55:59.459099,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,7
2022-05-12,HP,Kinnaur,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,4451,41,4410,,2022-05-12 19:55:59.459101,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,0
2022-05-12,HP,Kullu,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,11967,162,11802,,2022-05-12 19:55:59.459103,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,2
2022-05-12,HP,Lahaul and Spiti,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,3160,18,3142,,2022-05-12 19:55:59.459105,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,0
2022-05-12,HP,Mandi,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,38843,502,38339,,2022-05-12 19:55:59.459106,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,0
2022-05-12,HP,Shimla,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,35733,716,35009,,2022-05-12 19:55:59.459109,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,4
2022-05-12,HP,Sirmaur,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,19867,221,19641,,2022-05-12 19:55:59.459110,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,0
2022-05-12,HP,Solan,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,30637,336,30296,,2022-05-12 19:55:59.459112,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,0
2022-05-12,HP,Una,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,18712,279,18430,,2022-05-12 19:55:59.459113,2022-05-12 17:00:00+05:30,https://twitter.com/nhm_hp,,284912,4117,280715,,19,2
