,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,991264,347616,353285,290363,https://www.icmr.gov.in/,93,2,80,144,76,87,307,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340673,2325940,14733,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,110957423,44704410,47578799,18674214,https://www.icmr.gov.in/,93,2,80,144,76,87,307,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66753,296,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,1924584,961348,821819,141417,https://www.icmr.gov.in/,93,2,80,144,76,87,307,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738115,8035,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,93,2,80,144,76,87,307,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855260,842945,12314,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,157290992,73485578,67912315,15893099,https://www.icmr.gov.in/,93,2,80,144,76,87,307,0,0,0,0,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100692,99506,1185,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,2291596,1185800,991096,114700,https://www.icmr.gov.in/,93,2,80,144,76,87,307,6,0,1,7,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187691,1173500,14190,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,93,2,80,144,76,87,307,0,0,0,0,0,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,1580060,782353,636962,160745,https://www.icmr.gov.in/,93,2,80,144,76,87,307,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040816,2014147,26665,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,37409106,18297753,15717458,3393895,https://www.icmr.gov.in/,93,2,80,144,76,87,307,5,0,5,10,0,2,0,,,1332900000,Delhi,19814000
9,Goa,263331,259309,4014,2023-07-30,TT,44995629,531917,44462245,2023-09-14 10:00:03.650912,933794370,2023-07-30 00:00:00,37992,2206725969,1027414709,951981733,227329527,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,93,2,80,144,76,87,307,0,0,0,0,0,1,0,,,1332900000,Goa,1540000
