"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","33","12","70841","0","4902","75737","0"
"Bageshwar","15","11","39758","0","2161","41915","0"
"Chamoli","15","1","51859","0","3366","55223","0"
"Champawat","4","2","65583","0","1993","67573","0"
"Dehradun","355","295","418736","8","38871","457472","31"
"Haridwar","99","56","327369","2","14064","341403","8"
"Nainital","239","96","108365","2","13459","121754","19"
"Pauri Garhwal","6","3","108998","0","5592","114583","0"
"Pithoragarh","10","4","44723","0","2753","47464","0"
"Rudraprayag","16","1","31543","0","3058","34601","0"
"Tehri Garhwal","109","39","49693","0","2623","52309","8"
"US Nagar","178","44","162369","1","9327","171672","19"
"Uttarkashi","38","4","47617","0","1919","49534","0"
"Total","1117","568","1527454","13","104088","1631240","85"
