,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-10-23,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
1,2023-10-23,TT,Andhra Pradesh,,,,2340676,14733,2325943,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
2,2023-10-23,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
3,2023-10-23,TT,Assam,,,,746163,8035,738125,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
4,2023-10-23,TT,Bihar,,,,855267,12314,842953,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
5,2023-10-23,TT,Chandigarh,,,,100697,1185,99512,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
6,2023-10-23,TT,Chhattisgarh,,,,1187697,14190,1173507,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
7,2023-10-23,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
8,2023-10-23,TT,Delhi,,,,2041085,26666,2014408,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
9,2023-10-23,TT,Goa,,,,263369,4014,259351,,,2023-10-23 17:59:38.696044,,,,45001052,533291,44467496,935786467,2206774230
