"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","14","20","66458","1","4553","71005","0"
"Bageshwar","13","14","36455","0","2096","38547","1"
"Chamoli","91","51","50243","0","3236","53477","12"
"Champawat","52","1","62804","0","1915","64716","5"
"Dehradun","442","371","385531","54","34097","419493","63"
"Haridwar","105","90","313921","4","13315","327206","11"
"Nainital","136","156","94431","5","11507","105868","32"
"Pauri Garhwal","71","77","99285","0","5309","104587","6"
"Pithoragarh","31","35","43290","0","2569","45847","4"
"Rudraprayag","23","65","28351","0","2718","31069","3"
"Tehri Garhwal","11","49","40069","1","2411","42473","0"
"US Nagar","344","123","143253","5","8875","152104","44"
"Uttarkashi","92","11","44134","0","1715","45847","18"
"Total","1425","1063","1408225","70","94316","1502239","199"
