Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-07-12,KL,Thiruvananthapuram,,,,736083,8470,0,720075,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Ernakulam,,,,921925,8319,0,908157,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Kollam,,,,521119,6559,0,510836,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Kottayam,,,,465065,4571,0,458285,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Alappuzha,,,,397226,5256,0,390569,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Pathanamthitta,,,,275489,2546,0,271603,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Thrissur,,,,677819,7463,0,669143,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Palakkad,,,,453120,5821,0,446589,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Kozhikode,,,,682159,6381,0,675135,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Malappuram,,,,649892,6454,0,642910,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Idukki,,,,212869,1529,0,210907,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Wayanad,,,,169510,977,0,168349,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Kasaragod,,,,167547,1393,0,165985,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
2022-07-12,KL,Kannur,,,,351494,4447,0,347011,,2022-07-12 23:55:53.533049,2022-07-12 23:55:53.533912,,,6681317,70170,6581919,0,48295151
