,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Bilaspur,3,0,6,,159,3845,0,73,25.0,0.0,58.0,0.0,964.0,20407.0,0,382056,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,14551,85,14421,,325900,299720,0,1,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
1,1,1,1,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Chamba,2,0,0,,400,6060,0,7,7.0,0.0,11.0,0.0,2433.0,36877.0,0,518844,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,13715,160,13545,,371141,308265,0,2,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
2,2,2,2,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Hamirpur,10,0,20,,470,4629,0,145,111.0,2.0,145.0,0.0,1455.0,20285.0,0,454293,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,17848,300,17378,,380325,330139,0,1,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
3,3,3,3,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Kangra,27,0,34,,871,17502,0,261,205.0,6.0,296.0,0.0,5467.0,97836.0,0,1507223,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,51732,1166,50243,,1195830,974650,0,5,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
4,4,4,4,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Kinnaur,0,0,0,,21,279,0,8,4.0,0.0,3.0,0.0,61.0,1197.0,0,84298,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,3524,39,3480,,79857,65534,0,0,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
5,5,5,5,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Kullu,2,0,0,,575,5240,0,16,5.0,0.0,18.0,0.0,3256.0,29358.0,0,437474,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,9734,158,9563,,357677,277938,0,2,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
6,6,6,6,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Lahaul and Spiti,0,0,0,,39,251,0,4,0.0,0.0,4.0,0.0,102.0,530.0,0,31528,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2940,,32096,22228,0,0,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
7,7,7,7,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Mandi,6,1,7,,937,10553,0,85,40.0,3.0,77.0,0.0,5104.0,68202.0,0,999518,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,31842,461,31326,,785052,657534,0,0,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
8,8,8,8,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Shimla,18,0,12,,696,6784,0,63,65.0,1.0,65.0,0.0,4814.0,51036.0,0,813384,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,27755,647,27017,,689276,564616,0,4,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
9,9,9,9,2021-11-23,HP,84,1,93,0,5960,82592,0,746,567.0,13.0,821.0,0,33525.0,481309.0,0.0,Sirmaur,0,0,0,,698,9758,0,4,3.0,0.0,3.0,0.0,3866.0,53253.0,0,530164,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,15464,211,15249,,433410,358609,0,0,2021-11-23 22:20:21,7300000,2021-11-23 19:00:00+05:30,https://twitter.com/nhm_hp,,226589,3818,221889,,5790042,4754923,0,17,0.0,0.0
