Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-23,CT,Durg,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,96961,1802,95112,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Rajnandgaon,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,56093,516,55565,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Balod,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,27286,396,26884,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Bametara,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,19967,237,19727,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Kabeerdham,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,22771,267,22504,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Raipur,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,158152,3141,154947,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Dhamtari,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,27252,545,26695,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Baloda Bazar,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,43096,471,42620,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Mahasamund,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,31375,366,31005,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Gariaband,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,19708,194,19507,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Bilaspur,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,65718,1212,64486,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Raigarh,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,62645,979,61634,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Korba,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,54888,582,54288,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Janjgir Champa,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,57654,840,56806,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Mungeli,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,23925,167,23756,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Gaurela Pendra Marwahi,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,12012,146,11865,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Surguja,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,33688,245,33430,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Koriya,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,26988,177,26808,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Surajpur,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,29033,224,28807,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Balrampur,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,20302,118,20184,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Jashpur,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,27127,212,26895,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Bastar,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,21083,188,20885,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Kondagaon,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,13141,99,13042,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Dantewada,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,10876,25,10828,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Sukma,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,8069,20,8048,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Uttar Bastar Kanker,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,23645,224,23419,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Narayanpur,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,4019,14,4005,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Bijapur,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,8325,55,8269,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
2021-11-23,CT,Other State,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,817,131,677,,2021-11-23 08:00:00+05:30,2021-11-23 08:00:00+05:30,https://twitter.com/HealthCgGov,,1006616,13593,992698,
