,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Alipurduar,3,0,3,,3737,6092,35,20.0,0.0,25.0,,17353.0,30287.0,1700000,,,,15679,102,15540,,1023569,467180,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
1,1,1,1,1,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Bankura,22,0,16,,4989,19952,143,117.0,0.0,130.0,,43164.0,87902.0,3596292,,,,36744,276,36289,,2507715,926351,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
2,2,2,2,2,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Birbhum,10,0,15,,3011,16128,96,99.0,1.0,100.0,,14491.0,57470.0,3502387,,,,41524,289,41083,,1400574,693863,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
3,3,3,3,3,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Cooch Behar,12,0,12,,12530,8194,81,94.0,0.0,81.0,,83814.0,35491.0,2822780,,,,29558,97,29331,,1780817,526861,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
4,4,4,4,4,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Dakshin Dinajpur,12,1,20,,1412,6870,152,141.0,1.0,150.0,,5758.0,34522.0,1670931,,,,18391,173,18015,,1109367,449679,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
5,5,5,5,5,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Darjeeling,26,0,26,,2167,7773,148,200.0,2.0,193.0,,10277.0,49659.0,1842034,,,,57771,547,56939,,1356923,826354,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
6,6,6,6,6,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Hooghly,57,1,60,,4107,33154,396,420.0,7.0,445.0,,46233.0,124393.0,5520389,,,,87759,1009,86112,,3703558,1681261,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
7,7,7,7,7,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Howrah,50,0,58,,9125,18322,443,416.0,3.0,432.0,,40760.0,99984.0,4841638,,,,100190,1533,98040,,3168183,1540087,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
8,8,8,8,8,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Jalpaiguri,10,2,14,,10117,9463,68,107.0,3.0,91.0,,59352.0,42096.0,3869675,,,,42288,586,41562,,1392962,531866,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
9,9,9,9,9,2021-11-23,WB,720,10,741,36014,257655,487865,5384,5386.0,74.0,5425.0,270786.0,1431384.0,1942592.0,Jhargram,6,0,5,,3407,5870,43,30.0,0.0,34.0,,15292.0,27294.0,1136548,,,,12260,27,12183,,774873,295903,2021-11-23T22:20:40.125629+05:30,96906000,,,,1611180,19407,1583859,20071597,61986273,26855181,0,0,0,0,0
