,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Araria,0.0,0.0,0.0,,7797,11361,0,1.0,0.0,0.0,,42691.0,55743.0,2806200,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,14979,116,14862,,1312614,551068,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
1,1,1,1,1,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Arwal,0.0,0.0,0.0,,812,3783,0,0.0,0.0,0.0,,4908.0,19991.0,700843,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,7381,74,7307,,354398,154487,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
2,2,2,2,2,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Aurangabad,0.0,0.0,0.0,,13537,16525,0,0.0,0.0,0.0,,92572.0,67079.0,2511243,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,20011,75,19936,,1322680,545226,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
3,3,3,3,3,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Banka,0.0,0.0,0.0,,16082,7678,0,0.0,0.0,0.0,,53016.0,56198.0,2029339,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,7379,112,7267,,1018504,456180,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
4,4,4,4,4,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Begusarai,0.0,0.0,0.0,,8201,14165,2,0.0,0.0,0.0,,34896.0,62073.0,2954367,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,27215,457,26758,,1492463,602374,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
5,5,5,5,5,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Bhagalpur,0.0,0.0,0.0,,6939,12121,0,0.0,0.0,0.0,,32637.0,55502.0,3032226,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,25841,309,25532,,1567057,781544,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
6,6,6,6,6,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Bhojpur,0.0,0.0,0.0,,5661,10455,0,0.0,0.0,0.0,,28617.0,54003.0,2720155,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,10210,159,10051,,1353893,504573,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
7,7,7,7,7,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Buxar,0.0,0.0,0.0,,2391,7228,0,4.0,0.0,0.0,,10932.0,27434.0,1707643,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,9252,182,9066,,939194,409729,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
8,8,8,8,8,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,Darbhanga,0.0,0.0,0.0,,6305,17419,2,0.0,0.0,0.0,,80971.0,95447.0,3921971,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,10940,370,10570,,2114596,962931,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
9,9,9,9,9,2021-11-23,BR,5,0,1,180902,254906,516369,27,35.0,1.0,16.0,1225374.0,1387922.0,2427537.0,East Champaran,0.0,0.0,0.0,,6119,36906,0,0.0,0.0,1.0,,36601.0,188454.0,5082868,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,19019,430,18589,,2567850,1314385,2021-11-23 22:20:07,119520000,2021-11-23 22:20:00+05:30,https://twitter.com/BiharHealthDept,,726196,9663,716488,54724708,52980332,23588773,0,0,0,0,0
