Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-10-26,OR,Angul,,,,48163,419,0,47743,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Balasore,,,,49937,365,0,49554,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Bargarh,,,,35627,353,0,35258,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Bhadrak,,,,29851,177,0,29670,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Balangir,,,,30195,131,0,30052,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Boudh,,,,15177,113,0,15061,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Cuttack,,,,118004,915,0,117066,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Deogarh,,,,8899,53,0,8837,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Dhenkanal,,,,22463,265,0,22198,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Gajapati,,,,13508,83,0,13422,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Ganjam,,,,36995,513,0,36465,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Jagatsinghpur,,,,32668,346,0,32315,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Jajpur,,,,51228,203,0,51011,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Jharsuguda,,,,29084,182,0,28902,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Kalahandi,,,,29897,222,0,29654,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Kandhamal,,,,14071,96,0,13975,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Kendrapara,,,,28374,277,0,28095,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Kendujhar,,,,24639,196,0,24439,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Khordha,,,,256486,1768,0,254667,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Koraput,,,,24082,84,0,23995,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Malkangiri,,,,12897,48,0,12846,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Mayurbhanj,,,,50836,309,0,50518,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Nabarangapur,,,,28302,93,0,28206,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Nayagarh,,,,29522,228,0,29291,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Nuapada,,,,27605,91,0,27507,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Puri,,,,51042,491,0,50538,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Rayagada,,,,25351,177,0,25168,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Sambalpur,,,,45130,248,0,44862,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Subarnapur,,,,17378,63,0,17311,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
2022-10-26,OR,Sundargarh,,,,98933,693,0,98175,,2022-10-26 23:55:45.751951,2022-10-26 23:55:45.752953,,,1335959,9203,1326410,0,33791189
