Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,Central Delhi,,,,,2,7,40,,,,,,15.0,43.0,211.0,0,,,,,,,,1617257,1272621,279107,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,East Delhi,,,,,1,10,27,,,,,,21.0,53.0,170.0,0,,,,,,,,1395826,1249967,248261,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,New Delhi,,,,,1,1,4,,,,,,13.0,17.0,121.0,0,,,,,,,,1175178,1115027,342537,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,North Delhi,,,,,10,7,34,,,,,,32.0,66.0,266.0,0,,,,,,,,1731821,1425332,186216,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,North East Delhi,,,,,0,0,0,,,,,,16.0,29.0,137.0,0,,,,,,,,1507087,1254857,323859,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,North West Delhi,,,,,1,6,26,,,,,,12.0,49.0,233.0,0,,,,,,,,2194928,1802696,313424,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,Shahdara,,,,,0,0,1,,,,,,0.0,0.0,1.0,0,,,,,,,,1297590,1074376,204042,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,South Delhi,,,,,8,11,89,,,,,,45.0,69.0,426.0,0,,,,,,,,1570308,1328092,372497,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,South East Delhi,,,,,1,2,9,,,,,,16.0,44.0,89.0,0,,,,,,,,1747496,1523117,298490,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,South West Delhi,,,,,8,15,46,,,,,,28.0,104.0,312.0,0,,,,,,,,2080559,1884754,332884,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,Unknown,86.0,0.0,66.0,,0,0,0,645.0,590.0,2.0,714.0,,0.0,0.0,0.0,0,,,,2005801.0,26508.0,1978931.0,,0,0,0,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
2022-10-26,DL,86,0,66,0,37,65,303,645,590.0,2.0,714.0,0.0,234.0,548.0,2236.0,West Delhi,,,,,5,6,27,,,,,,36.0,74.0,270.0,0,,,,,,,,1968843,1766491,428827,0,2022-10-27 15:15:31.958724,19814000,,,,2005801,26508,1978931,39999533,18286893,15697330,3330144,0,0.0,0.0
