,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-07-26,KA,Bagalkote,,,,40761,368,40373,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
1,2022-07-26,KA,Ballari,,,,115815,1765,113920,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
2,2022-07-26,KA,Belagavi,,,,100429,1004,99279,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
3,2022-07-26,KA,Bengaluru Rural,,,,79546,907,78536,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
4,2022-07-26,KA,Bengaluru Urban,,,,1829306,16973,1804828,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
5,2022-07-26,KA,Bidar,,,,29893,420,29441,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
6,2022-07-26,KA,Chamarajanagara,,,,43666,524,43106,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
7,2022-07-26,KA,Chikkaballapura,,,,55677,461,55186,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
8,2022-07-26,KA,Chikkamagaluru,,,,57328,407,56912,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
9,2022-07-26,KA,Chitradurga,,,,46409,239,46165,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
10,2022-07-26,KA,Dakshina Kannada,,,,136157,1842,134218,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
11,2022-07-26,KA,Davanagere,,,,57595,623,56953,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
12,2022-07-26,KA,Dharwad,,,,84541,1387,83043,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
13,2022-07-26,KA,Gadag,,,,30603,337,30260,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
14,2022-07-26,KA,Hassan,,,,144018,1307,142662,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
15,2022-07-26,KA,Haveri,,,,26878,669,26197,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
16,2022-07-26,KA,Kalaburagi,,,,76767,882,75815,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
17,2022-07-26,KA,Kodagu,,,,49320,352,48917,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
18,2022-07-26,KA,Kolar,,,,63227,665,62545,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
19,2022-07-26,KA,Koppal,,,,41309,538,40764,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
20,2022-07-26,KA,Mandya,,,,101592,711,100840,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
21,2022-07-26,KA,Mysuru,,,,230235,2560,227506,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
22,2022-07-26,KA,Other State,,,,36,3,33,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
23,2022-07-26,KA,Raichur,,,,45494,365,45111,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
24,2022-07-26,KA,Ramanagara,,,,29857,347,29506,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
25,2022-07-26,KA,Shivamogga,,,,83458,1129,82290,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
26,2022-07-26,KA,Tumakuru,,,,160035,1218,158751,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
27,2022-07-26,KA,Udupi,,,,95837,546,95253,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
28,2022-07-26,KA,Uttara Kannada,,,,71327,810,70476,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
29,2022-07-26,KA,Vijayapura,,,,41052,521,40503,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
30,2022-07-26,KA,Yadgir,,,,29974,212,29758,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
31,2022-07-26,KA,Unknown,,,,0.0,42.0,0.0,,2022-07-27 11:55:25.511892,,,,3998142,40134,3949147,67638495,0,0
