"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","27","36","63901","0","4527","68422","13"
"Bageshwar","79","99","34645","0","2088","36729","23"
"Chamoli","75","67","47658","0","3200","50856","79"
"Champawat","29","2","61702","0","1911","63610","44"
"Dehradun","456","349","365796","8","33112","398773","118"
"Haridwar","165","181","305576","1","13121","318667","55"
"Nainital","299","302","83021","2","11349","94300","48"
"Pauri Garhwal","62","75","93143","1","5275","98411","15"
"Pithoragarh","63","181","40515","0","2559","43062","66"
"Rudraprayag","50","85","26954","0","2703","29657","12"
"Tehri Garhwal","136","148","35377","0","2359","37729","27"
"US Nagar","588","170","134683","0","8800","143459","121"
"Uttarkashi","172","10","38459","0","1643","40100","196"
"Total","2201","1705","1331430","12","92647","1423775","817"
