"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","0","0","71231","0","4909","76134","0"
"Bageshwar","0","0","39893","0","2161","42050","0"
"Chamoli","13","14","52497","0","3378","55873","0"
"Champawat","1","1","65716","0","1994","67707","0"
"Dehradun","46","71","424373","2","38978","463216","0"
"Haridwar","10","44","330053","1","14095","344118","0"
"Nainital","2","3","110870","1","13495","124295","0"
"Pauri Garhwal","0","3","109749","0","5597","115339","0"
"Pithoragarh","0","0","44824","0","2758","47570","0"
"Rudraprayag","0","2","32045","0","3062","35107","0"
"Tehri Garhwal","1","4","51546","0","2625","54164","0"
"US Nagar","2","38","165344","0","9338","174658","0"
"Uttarkashi","0","1","48030","0","1926","49954","0"
"Total","75","181","1546171","4","104316","1650185","0"
