,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9624,8991,129,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,630968,326474,300001,4493,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,65,138,250,453,19,60,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2236047,2111975,14579,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,79456417,42785974,35957641,712802,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,21276,253262,51429,325967,13474,10290,9,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,61247,57630,285,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,1564865,872351,677817,14697,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,959,1038,789,2786,455,431,1,,,1332900000,Arunachal Pradesh,1504000
3,Assam,708530,665629,6379,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,41073707,23123971,17813354,136382,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,15971,67604,8391,91966,3677,4545,20,,,1332900000,Assam,34293000
4,Bihar,818859,796332,12205,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,111220948,64004478,46780815,435655,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,157228,266462,24000,447690,1034,3308,1,,,1332900000,Bihar,119520000
5,Chandigarh,87983,81455,1108,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,1964547,1107193,844093,13261,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,978,1338,1029,3345,565,1291,3,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1113095,1072007,13798,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,33327097,19231100,13891640,204357,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,29594,105535,12149,147278,4645,6516,19,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11261,11106,4,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,1315835,749506,561636,4693,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,285,658,223,1166,11,35,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1815288,1756369,25744,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,29421532,16932439,12241010,248083,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,26893,30055,13319,70267,4291,9397,34,,,1332900000,Delhi,19814000
9,Goa,235039,218125,3645,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,2548499,1378723,1151694,18082,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,423,1237,850,2510,955,3390,15,,,1332900000,Goa,1540000
10,Gujarat,1120660,992431,10345,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,97203819,50994657,45040284,1168878,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,54562,98567,62004,215133,12911,23197,22,,,1332900000,Gujarat,67936000
11,Haryana,932976,887158,10237,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,39008484,22390979,16491143,126362,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,24324,52726,7101,84151,5770,9759,18,,,1332900000,Haryana,28672000
12,Himachal Pradesh,265734,251430,3968,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,11902601,6274432,5548136,80033,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,1892,2018,8108,12018,1820,2618,7,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,419731,368432,4642,2022-01-28,TT,40622709,492327,38024771,2022-01-28 12:08:13.850739,723748555,2022-01-27 00:00:00,1582307,1644192196,936856922,697449210,9886064,20337197,10424655,9759493,153049,https://www.icmr.gov.in/,251209,627,347443,631403,3497524,1789382,5918309,13764,15903,10032,39699,4959,6264,7,,,1332900000,Jammu and Kashmir,13203000
