,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-21,JK,Anantnag,,,,16717,208,16491,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
1,2021-12-21,JK,Bandipora,,,,10131,109,9969,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
2,2021-12-21,JK,Baramulla,,,,25828,290,25379,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
3,2021-12-21,JK,Budgam,,,,24424,214,24151,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
4,2021-12-21,JK,Doda,,,,8013,136,7845,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
5,2021-12-21,JK,Ganderbal,,,,10926,81,10752,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
6,2021-12-21,JK,Jammu,,,,54005,1155,52646,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
7,2021-12-21,JK,Kathua,,,,9379,153,9218,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
8,2021-12-21,JK,Kishtwar,,,,4847,44,4798,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
9,2021-12-21,JK,Kulgam,,,,11539,117,11410,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
10,2021-12-21,JK,Kupwara,,,,14916,167,14674,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
11,2021-12-21,JK,Mirpur,,,,,,,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
12,2021-12-21,JK,Muzaffarabad,,,,,,,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
13,2021-12-21,JK,Pulwama,,,,15683,195,15456,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
14,2021-12-21,JK,Punch,,,,6579,100,6460,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
15,2021-12-21,JK,Rajouri,,,,11367,239,11111,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
16,2021-12-21,JK,Ramban,,,,6068,67,5990,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
17,2021-12-21,JK,Reasi,,,,6997,43,6932,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
18,2021-12-21,JK,Samba,,,,7174,120,7051,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
19,2021-12-21,JK,Shopiyan,,,,5616,59,5555,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
20,2021-12-21,JK,Srinagar,,,,78363,879,76992,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
21,2021-12-21,JK,Udhampur,,,,11464,138,11315,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
22,2021-12-21,JK,Unknown,,,,0,0,0,,2021-12-22 11:55:32.372132,,,,340036,4514,334195,
