,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-10-13,TT,Andaman and Nicobar Islands,,,,10719,129,10572,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
1,2022-10-13,TT,Andhra Pradesh,,,,2338585,14733,2323708,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
2,2022-10-13,TT,Arunachal Pradesh,,,,66865,296,66556,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
3,2022-10-13,TT,Assam,,,,745814,8035,735076,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
4,2022-10-13,TT,Bihar,,,,850766,12302,838318,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
5,2022-10-13,TT,Chandigarh,,,,99253,1181,98040,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
6,2022-10-13,TT,Chhattisgarh,,,,1176908,14137,1162362,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
7,2022-10-13,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11588,4,11583,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
8,2022-10-13,TT,Delhi,,,,2004391,26506,1977452,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
9,2022-10-13,TT,Goa,,,,258395,3966,254284,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
10,2022-10-13,TT,Gujarat,,,,1275785,11037,1263986,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
11,2022-10-13,TT,Haryana,,,,1055386,10708,1044459,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
12,2022-10-13,TT,Himachal Pradesh,,,,312347,4210,308070,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
13,2022-10-13,TT,Jammu and Kashmir,,,,479229,4785,474397,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
14,2022-10-13,TT,Jharkhand,,,,442446,5330,437048,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
15,2022-10-13,TT,Karnataka,,,,4066176,40288,4023040,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
16,2022-10-13,TT,Kerala,,,,6815057,71278,6738863,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
17,2022-10-13,TT,Ladakh,,,,29367,231,29119,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
18,2022-10-13,TT,Lakshadweep,,,,11415,52,11363,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
19,2022-10-13,TT,Maharashtra,,,,8125845,148366,7975024,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
20,2022-10-13,TT,Manipur,,,,139833,2149,137672,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
21,2022-10-13,TT,Meghalaya,,,,96727,1622,95079,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
22,2022-10-13,TT,Mizoram,,,,238633,723,237834,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
23,2022-10-13,TT,Madhya Pradesh,,,,1054487,10773,1043618,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
24,2022-10-13,TT,Nagaland,,,,35966,781,35180,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
25,2022-10-13,TT,Odisha,,,,1335153,9199,1325318,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
26,2022-10-13,TT,Puducherry,,,,174937,1974,172797,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
27,2022-10-13,TT,Punjab,,,,782265,17918,764170,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
28,2022-10-13,TT,Rajasthan,,,,1313610,9644,1303654,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
29,2022-10-13,TT,Sikkim,,,,44232,498,43704,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
30,2022-10-13,TT,Tamil Nadu,,,,3587861,38048,3545467,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
31,2022-10-13,TT,Telangana,,,,838779,4111,834132,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
32,2022-10-13,TT,Tripura,,,,107862,939,106866,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
33,2022-10-13,TT,Uttar Pradesh,,,,2126725,23625,2102737,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
34,2022-10-13,TT,Uttarakhand,,,,448997,7751,441190,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
35,2022-10-13,TT,West Bengal,,,,2116323,21518,2093225,,,2022-10-13 20:55:30.331205,,,,44621319,528847,44065963,897877536,2191539281
