,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Anantapur,4,0,6,,7822,20349,0,30.0,0.0,38.0,,39332.0,78357.0,4083315,,,,157869,1093,156732,,2724839,1684463,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
1,1,1,1,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Chittoor,33,0,93,,6791,31720,0,314.0,3.0,601.0,,30024.0,110820.0,4170468,,,,247185,1949,244658,,2862133,1917387,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
2,2,2,2,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,East Godavari,26,0,56,,2870,21147,0,315.0,0.0,450.0,,18047.0,116732.0,5151549,,,,294064,1290,291939,,3550226,2107073,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
3,3,3,3,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Guntur,24,0,16,,17750,22204,0,213.0,5.0,289.0,,65599.0,85380.0,4889230,,,,178248,1242,176720,,3504598,1975905,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
4,4,4,4,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Krishna,37,1,79,,8319,27566,0,243.0,7.0,422.0,,42566.0,130952.0,4529009,,,,119545,1436,117481,,3014119,2045542,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
5,5,5,5,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Kurnool,1,0,2,,7071,15545,0,13.0,0.0,22.0,,35903.0,62959.0,4046601,,,,124149,853,123283,,2703946,1351840,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
6,6,6,6,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Other Countries,0,0,0,,0,0,0,,,,,,,0,,,,434,0,434,,0,0,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
7,7,7,7,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Other States,0,0,0,,0,0,0,,,,,,,0,,,,2461,0,2461,,0,0,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
8,8,8,8,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Prakasam,12,0,41,,9915,12775,0,66.0,2.0,229.0,,65610.0,70513.0,3392764,,,,138542,1126,137181,,2383349,1585818,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
9,9,9,9,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,S.P.S. Nellore,17,0,28,,6740,13096,0,151.0,1.0,202.0,,51613.0,73362.0,2966082,,,,146505,1053,145098,,2192291,1474963,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
10,10,10,10,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Srikakulam,12,0,6,,94,158,0,109.0,0.0,118.0,,6742.0,40273.0,2699471,,,,123199,786,122234,,1636988,1015001,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
11,11,11,11,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Visakhapatnam,27,0,32,,4850,14501,0,177.0,1.0,202.0,,24709.0,56839.0,4288113,,,,157887,1128,156664,,3022832,1919488,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
12,12,12,12,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Vizianagaram,1,0,5,,6044,15499,0,20.0,1.0,42.0,,43226.0,66869.0,2342868,,,,82980,672,82262,,1436116,1061111,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
13,13,13,13,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,West Godavari,10,0,35,,3485,11579,0,133.0,3.0,200.0,,20752.0,85120.0,3934782,,,,179170,1120,177836,,2545191,1862043,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
14,14,14,14,2021-11-06,AP,215,1,406,30831,91736,218662,0,1856.0,23.0,2914.0,227830.0,475847.0,1024225.0,Y.S.R. Kadapa,11,0,7,,9985,12523,0,72.0,0.0,99.0,,31724.0,46049.0,2884524,,,,115683,644,114978,,1854751,1373659,2021-11-07 07:58:59.510361,52221000,2021-11-07 07:58:59.510361,,,2067921,14392,2049961,29706769,33431379,21374293,0,0,0,0,0
