Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Balod,0,0,0,,0,1,0,2.0,0.0,0.0,,1780.0,3012.0,826165,,,,27280,396,26880,,538716,273820,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Baloda Bazar,0,0,0,,1,9,0,0.0,0.0,4.0,,1154.0,1019.0,1305343,,,,43085,471,42614,,617978,212359,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Balrampur,0,0,0,,1149,759,0,0.0,0.0,2.0,,6955.0,4204.0,598855,,,,20302,118,20184,,310855,116256,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Bametara,0,0,0,,0,0,0,2.0,0.0,0.0,,516.0,387.0,197035,,,,19964,236,19726,,405879,133287,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Bastar,0,0,7,,350,420,0,6.0,0.0,20.0,,2155.0,2177.0,1302253,,,,21070,188,20863,,445832,180823,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Bijapur,0,0,0,,33,40,0,3.0,0.0,2.0,,230.0,238.0,229832,,,,8324,55,8264,,103430,44427,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Bilaspur,2,0,3,,3,30,0,12.0,1.0,13.0,,7905.0,30409.0,1961922,,,,65692,1211,64458,,1036995,546362,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Dakshin Bastar Dantewada,1,0,0,,54,69,0,9.0,0.0,3.0,,804.0,3401.0,533638,,,,10848,25,10812,,158904,82957,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Dhamtari,0,0,1,,0,0,0,0.0,0.0,5.0,,285.0,652.0,799199,,,,27239,545,26693,,510066,225225,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
2021-11-06,CT,27,0,26,0,8589,39073,0,139.0,8.0,189.0,,102050.0,221042.0,Durg,4,0,1,,39,255,0,20.0,1.0,37.0,,1241.0,3087.0,3343079,,,,96896,1799,95059,,1013164,527624,2021-11-06 17:34,28724000,,,,1006159,13584,992316,,14930335,7522945
