Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Ariyalur,1,0,3,,750,2022,0,21.0,0.0,21.0,,6582.0,12832.0,752481,,,,16870,261,16566,,480845,166057,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Chengalpattu,79,0,94,,1445,4321,0,590.0,9.0,658.0,,7771.0,13558.0,2556244,,,,172284,2513,168892,,1342267,614927,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Chennai,124,1,137,,3052,10880,0,751.0,20.0,934.0,,15543.0,41303.0,7100000,,,,555305,8562,545492,,4928489,2886935,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Coimbatore,100,3,126,,1099,6501,0,771.0,13.0,880.0,,4565.0,19784.0,3472578,,,,247431,2428,243824,,2720997,1222415,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Cuddalore,13,0,21,,9456,24637,0,111.0,3.0,146.0,,28010.0,67081.0,2600880,,,,64180,870,63125,,1548302,691295,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Dharmapuri,18,0,17,,735,2020,0,109.0,2.0,137.0,,2973.0,7490.0,1502900,,,,28518,276,28073,,773117,285717,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Dindigul,6,0,7,,1247,5904,0,35.0,2.0,64.0,,2746.0,10694.0,2161367,,,,33125,647,32405,,1238929,503107,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Erode,52,1,61,,857,3374,0,458.0,6.0,537.0,,3054.0,11712.0,2259608,,,,104693,690,103279,,1373735,563437,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Kallakurichi,5,0,4,,1525,2776,0,72.0,0.0,80.0,,9430.0,19055.0,1370281,,,,31422,210,31113,,701554,311555,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
2021-11-06,TN,862,10,1009,101023,60849,186054,0,6616.0,117.0,7596.0,795208.0,252414.0,534141.0,Kancheepuram,25,0,31,,1639,2518,0,202.0,0.0,209.0,,5323.0,9132.0,1166401,,,,75142,1258,73558,,667850,258273,2021-11-07T13:29:43.819008+05:30,75695000,,,,2708230,36214,2661428,51830749,41449325,18039744
