"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","19881","19586","28","267"
"2","Chengalpattu","234945","231612","677","2656"
"3","Chennai","749728","739015","1651","9062"
"4","Coimbatore","329391","325795","983","2613"
"5","Cuddalore","74186","73155","138","893"
"6","Dharmapuri","36161","35805","73","283"
"7","Dindigul","37451","36749","37","665"
"8","Erode","132569","131396","439","734"
"9","Kallakurichi","36509","36262","32","215"
"10","Kancheepuram","94269","92744","223","1302"
"11","Kanyakumari","86127","84863","179","1085"
"12","Karur","29736","29287","77","372"
"13","Krishnagiri","59578","59064","144","370"
"14","Madurai","90997","89674","87","1236"
"15","Mayiladuthurai","26493","26145","19","329"
"16","Nagapattinam","25423","24994","55","374"
"17","Namakkal","67949","67237","179","533"
"18","Nilgiris","41947","41520","201","226"
"19","Perambalur","14455","14191","15","249"
"20","Pudukottai","34444","33968","50","426"
"21","Ramanathapuram","24653","24257","28","368"
"22","Ranipet","53896","53065","44","787"
"23","Salem","127262","125236","264","1762"
"24","Sivagangai","23777","23480","78","219"
"25","Tenkasi","32730","32219","21","490"
"26","Thanjavur","92066","90895","133","1038"
"27","Theni","50586","50035","19","532"
"28","Thirupathur","35717","35069","15","633"
"29","Thiruvallur","147292","145092","262","1938"
"30","Thiruvannamalai","66767","65994","89","684"
"31","Thiruvarur","47990","47437","81","472"
"32","Thoothukudi","64922","64405","70","447"
"33","Tirunelveli","62721","62214","62","445"
"34","Tiruppur","129794","128481","261","1052"
"35","Trichy","94850","93484","206","1160"
"36","Vellore","57178","55930","85","1163"
"37","Villupuram","54565","54107","92","366"
"38","Virudhunagar","56788","56172","62","554"
"39","Airport Surveillance 
(International)","1243","1237","5","1"
"40","Airport Surveillance 
(Domestic)","1104","1103","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","34,48,568","34,03,402","7,164","38,002"
