,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10036,9906,129,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,699486,341633,337016,20837,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,19,108,100,227,1,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319732,2304955,14730,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,94114743,44598370,47206292,2310081,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,3806,37126,52930,93862,12,5,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64499,64199,296,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,1692827,906502,755916,30409,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,311,467,138,916,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724218,716226,7986,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,44897361,24037876,20454946,404539,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,19163,18944,4886,42993,1,1,0,,,1332900000,Assam,34293000
4,Bihar,830606,818304,12256,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,129295859,70030623,58040327,1224909,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,25579,70515,16635,112729,11,10,0,,,1332900000,Bihar,119520000
5,Chandigarh,92124,90886,1165,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,2151319,1171488,938020,41811,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,866,844,339,2049,11,10,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152305,1138229,14034,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,39154478,20605640,18054975,493863,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,3218,15743,2229,21190,9,4,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,1405626,775613,618847,11166,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,87,359,45,491,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1891425,1859152,26177,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,33687437,17990447,14848184,848806,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,2627,11554,11289,25470,1656,1306,0,,,1332900000,Delhi,19814000
9,Goa,245476,241594,3832,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,2740335,1429858,1267763,42714,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,278,1446,178,1902,4,6,0,,,1332900000,Goa,1540000
10,Gujarat,1224443,1213382,10943,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,108124165,53910422,51537832,2675911,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,6518,41500,8730,56748,14,17,0,,,1332900000,Gujarat,67936000
11,Haryana,995618,982434,10620,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,42830121,23404097,18980363,445661,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,10378,16548,11875,38801,582,553,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,284858,280671,4134,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,12963086,6574068,6109022,279996,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,2182,9711,2533,14426,9,11,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,454088,449276,4751,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,22760654,11279820,11087102,393732,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,2666,15894,1331,19891,9,8,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,435265,429900,5317,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,39688645,23241469,16122532,324644,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,13337,23637,1758,38732,2,1,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3948464,3906466,40103,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,106692153,54064128,50806039,1821986,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,22780,63640,17614,104034,181,139,1,,,1332900000,Karnataka,65798000
16,Kerala,6543402,6471242,69210,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,54276554,28397362,24292849,1586343,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,9676,11569,10318,31563,400,318,20,,,1332900000,Kerala,35125000
17,Ladakh,28247,28018,228,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,469553,236138,195512,37903,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,14,143,56,213,0,1,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11402,11350,52,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,122770,61408,57837,3525,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,1,3,18,22,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7878801,7729795,147845,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,165449713,90392569,72633943,2423201,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,12023,70950,17019,99992,205,153,0,,,1332900000,Maharashtra,122153000
20,Manipur,137225,135097,2120,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,2855769,1559427,1209147,87195,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,607,1092,921,2620,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,93807,92204,1593,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,2464980,1398844,1028099,38037,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,964,936,197,2097,2,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,227703,226713,697,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,1592941,865595,685840,41506,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,707,1080,285,2072,27,69,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1041634,1030689,10735,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,117978460,60291943,56612637,1073880,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,3429,24937,3214,31580,34,37,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35489,34728,760,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,1631376,904574,697759,29043,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,1022,2857,85,3964,1,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1288117,1278839,9126,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,66116523,34491670,30445935,1178918,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,10097,44611,7501,62209,14,14,0,,,1332900000,Odisha,43671000
26,Puducherry,165794,163827,1962,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,1692143,964963,705890,21290,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,52,567,83,702,0,2,0,,,1332900000,Puducherry,1504000
27,Punjab,759856,741823,17751,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,42564209,23604280,18398167,561762,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,12444,54564,4083,71091,24,22,0,,,1332900000,Punjab,29859000
28,Rajasthan,1284071,1273968,9553,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,105067682,56170746,47165676,1731260,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,22181,83110,8562,113853,85,64,0,,,1332900000,Rajasthan,77264000
29,Sikkim,39153,38699,452,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,1155857,584530,534513,36814,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,144,1648,126,1918,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3454217,3415718,38025,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,106933425,58337653,47698778,896994,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,56293,140713,4511,201517,64,56,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,792253,787746,4111,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,62861611,32101782,30050830,708999,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,2629,34147,3983,40759,62,30,0,,,1332900000,Telangana,37220000
32,Tripura,100885,99959,923,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,5312172,2860765,2352018,99389,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,1191,2868,383,4442,3,1,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2076013,2050725,23508,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,317071987,172163994,142048049,2859944,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,101494,349620,11614,462728,320,282,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,437587,429395,7693,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,17611710,8890674,8211975,509061,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,13047,12686,3048,28781,14,10,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2018489,1996864,21203,2022-05-07,TT,43098743,524024,42554416,2022-05-07 10:24:57.646741,840332469,2022-05-06 00:00:00,487544,1899025789,1005219503,865852774,27953512,138718931,72747298,63314250,2657383,https://www.icmr.gov.in/,3805,22,3168,229994,1286669,381199,1897862,19369,120532,21377,161278,48,38,1,,,1332900000,West Bengal,96906000
