,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9883,9543,129,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,643177,327389,309753,6035,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,142,2522,256,2920,16,53,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2297369,2194359,14646,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,81665289,42913564,37725299,1026426,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,11398,194864,21769,228031,4198,9317,5,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,63315,61039,291,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,1584321,878616,687347,18358,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,840,1797,586,3223,196,407,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,720678,700856,6533,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,41729570,23213995,18331769,183806,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,10475,83134,4258,97867,739,2568,15,,,1332900000,Assam,34293000
4,Bihar,826575,811103,12234,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,113836563,64915609,48354494,566460,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,70573,153865,9594,234032,496,645,4,,,1332900000,Bihar,119520000
5,Chandigarh,90481,87247,1135,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,1985215,1114246,853151,17818,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,403,1119,312,1834,183,396,3,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1136435,1103835,13914,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,34512180,19391901,14841137,279142,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,16690,123304,6889,146883,2113,3489,19,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11392,11281,4,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,1339133,751378,581690,6065,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,328,4629,197,5154,14,21,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1840919,1803251,25952,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,29877993,17061091,12507267,309635,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,11450,40352,4595,56397,2272,4166,20,,,1332900000,Delhi,19814000
9,Goa,241684,231989,3727,2022-02-05,TT,42080664,501114,40247902,2022-02-05 12:14:56.989942,737932233,2022-02-04 00:00:00,2127953,1689305046,949357529,726246043,13701474,2599800,1385149,1191750,22901,https://www.icmr.gov.in/,127952,1059,230814,403917,3300401,1247349,4951667,927,6361,883,8171,595,1322,10,,,1332900000,Goa,1540000
