"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","261","105","62936","0","4519","67449","73"
"Bageshwar","72","77","34219","0","2088","36303","17"
"Chamoli","125","111","47276","0","3200","50474","30"
"Champawat","71","4","61306","0","1911","63214","21"
"Dehradun","371","396","363658","7","33062","396585","100"
"Haridwar","169","166","304748","2","13114","317832","19"
"Nainital","186","340","81768","2","11340","93038","28"
"Pauri Garhwal","112","149","92780","0","5272","98045","29"
"Pithoragarh","42","12","40047","0","2559","42594","17"
"Rudraprayag","25","18","26816","0","2702","29518","21"
"Tehri Garhwal","184","122","34788","0","2358","37139","52"
"US Nagar","608","161","133751","1","8796","142523","93"
"Uttarkashi","121","10","37704","0","1642","39344","41"
"Total","2347","1671","1321797","12","92563","1414058","541"
