,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
11,Haryana,771241,761058,10049,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,25862567,17763563,8099004,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,121177,281202,402379,12,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,224021,218212,3753,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,9148921,5713313,3435608,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,10978,191027,202005,145,162,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,332154,326836,4432,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,14609072,9509148,5099924,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,25866,306420,332286,101,87,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,348754,343510,5138,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,20475754,14943644,5532110,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,217414,312840,530254,18,5,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,2988041,2941233,38071,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,65308136,42479462,22828674,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,531863,1138220,1670083,347,255,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,4961490,4850742,31514,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,38950728,25304454,13646274,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,88706,638407,727113,7427,7166,358,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,20951,20678,208,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,361075,208798,152277,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,388,1175,1563,10,3,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10365,10314,51,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,101075,55129,45946,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,61,629,690,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6609906,6449186,140196,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,98084848,67142714,30942134,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,1275577,1008379,2283956,614,2148,36026,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,123668,121040,1920,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,1963861,1248731,715130,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,5450,52755,58205,59,221,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,83605,81695,1449,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,1744852,1103237,641615,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,6677,34260,40937,46,67,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,121359,114002,431,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,1223444,711466,511978,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,3174,8424,11598,579,756,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,792838,782207,10524,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,70663461,49905905,20757556,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,116649,1591838,1708487,6,12,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,31831,30925,684,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,1199201,709361,489840,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,3345,16784,20129,20,20,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1040969,1028697,8329,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,37247296,25713913,11533383,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,576440,749283,1325723,374,490,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,127975,125681,1857,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,1137645,733788,403857,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,4646,12890,17536,39,48,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,602375,585566,16558,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,22172574,15938651,6233923,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,161714,181069,342783,26,27,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,954427,945441,8954,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,62592818,42532384,20060434,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,222798,719448,942246,3,1,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,31958,31380,395,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,973272,521763,451509,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,617,9977,10594,210,3,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2701614,2653832,36097,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,58702514,41196911,17505603,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,638512,1347297,1985809,1021,1172,14,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,671342,663315,3955,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,32202081,22457864,9744217,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,906027,789015,1695042,168,191,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84471,83529,816,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,4128887,2508466,1620421,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,3034,55416,58450,12,2,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710152,1687145,22900,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,130739994,98119438,32620556,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,1618977,2402290,4021267,19,10,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,343891,336336,7400,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,11361855,7476932,3884923,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,19573,204318,223891,15,6,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1591994,1564558,19126,2021-10-31,TT,34273300,458186,33655842,2021-11-04 15:58:31.802629,608319915,2021-10-30 00:00:00,1135142,1061722126,733171855,328550271,77474740,55975588,21499152,https://www.icmr.gov.in/,12830,446,14667,19650165,12463609,32113774,2934102,1454443,4388545,980,880,13,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363439.857142857,1340160.857142857,16386.14285714286,75491760,54625285,20866475,,,1332900000,West Bengal,96906000
