"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","1","41183","0","40811","3","0","369","0"
"","2","Ballari","1","117246","0","115419","39","0","1786","2"
"","3","Belagavi","7","101721","11","100671","42","0","1006","2"
"","4","Bengaluru Rural","2","80322","0","79399","13","0","910","0"
"","5","Bengaluru urban","160","1871763","149","1852657","2119","0","16986","1"
"","6","Bidar","0","30035","1","29610","1","0","420","4"
"","7","Chamarajanagara","0","44346","2","43793","14","0","528","11"
"","8","Chikkaballapura","4","56118","0","55623","32","0","462","1"
"","9","Chikkamagaluru","12","58062","0","57638","17","0","407","0"
"","10","Chitradurga","0","46556","2","46310","5","0","241","0"
"","11","Dakshina 
Kannada","6","137021","10","135131","30","0","1850","10"
"","12","Davanagere","0","58145","0","57516","1","0","628","0"
"","13","Dharwada","3","86175","6","84750","11","0","1407","7"
"","14","Gadag","0","30686","0","30346","1","0","339","0"
"","15","Hassana","1","145685","3","144357","18","0","1308","2"
"","16","Haveri","0","27163","0","26486","3","0","674","0"
"","17","Kalaburagi","6","77533","0","76610","34","1","889","0"
"","18","Kodagu","12","50710","8","50268","88","0","353","1"
"","19","Kolara","2","64096","7","63424","5","0","667","0"
"","20","Koppala","0","41566","3","41020","2","0","544","0"
"","21  Mandya","","0","102375","1","101660","3","0","712","0"
"","22  Mysuru","","12","233542","14","230907","65","0","2570","0"
"","23","Raichuru","0","46281","0","45905","7","0","369","0"
"","24","Ramanagara","25","31089","34","30638","103","0","348","0"
"","25","Shivamogga","4","84564","11","83390","31","0","1142","1"
"","26","Tumakuru","0","160836","2","159592","21","0","1223","0"
"","27","Udupi","4","96317","5","95743","24","0","550","0"
"","28","Uttara Kannada","1","71953","10","71131","6","0","816","0"
"","29","Vijayapura","0","41198","0","40672","4","0","522","0"
"","30","Yadagiri","1","30023","0","29810","2","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","264","4064346","279","4021320","2744","1","40240","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
 
Date: 28-09-2022 
Page 5 of 8","","","","","","","","","",""
