"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","36","5","57715","0","4492","62201","39"
"Bageshwar","20","190","33221","1","2087","35304","12"
"Chamoli","30","91","42636","0","3194","45828","7"
"Champawat","414","2","52379","0","1901","54277","237"
"Dehradun","592","853","337659","9","32767","370291","127"
"Haridwar","128","156","293076","0","12959","306005","200"
"Nainital","133","71","69297","0","11288","80515","69"
"Pauri Garhwal","335","543","83028","2","5252","88273","43"
"Pithoragarh","6","2","36087","0","2556","38631","9"
"Rudraprayag","28","8","24357","0","2698","27055","49"
"Tehri Garhwal","29","32","28942","0","2348","31283","104"
"US Nagar","273","131","123752","0","8776","132504","267"
"Uttarkashi","32","323","32205","0","1636","33839","15"
"Total","2056","2407","1214354","12","91954","1306006","1178"
