"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","1","41129","12","40714","46","0","369","0"
"","2","Ballari","25","116890","43","114800","313","1","1775","2"
"","3","Belagavi","9","101453","23","100304","141","0","1006","2"
"","4","Bengaluru Rural","2","80059","20","79057","92","0","910","0"
"","5","Bengaluru urban","931","1858948","719","1834504","7463","0","16980","1"
"","6","Bidar","1","30015","3","29584","7","0","420","4"
"","7","Chamarajanagara","1","44031","8","43413","80","1","527","11"
"","8","Chikkaballapura","4","55918","6","55398","57","0","462","1"
"","9","Chikkamagaluru","29","57668","24","57136","125","0","407","0"
"","10","Chitradurga","1","46501","10","46240","22","0","239","0"
"","11","Dakshina 
Kannada","8","136536","12","134601","76","0","1849","10"
"","12","Davanagere","6","58048","13","57332","90","1","626","0"
"","13","Dharwada","16","85851","37","84308","137","0","1399","7"
"","14","Gadag","0","30677","1","30333","6","0","338","0"
"","15","Hassana","3","144979","12","143397","273","0","1307","2"
"","16","Haveri","3","27101","3","26396","33","0","672","0"
"","17","Kalaburagi","13","77299","26","76314","100","0","885","0"
"","18","Kodagu","3","49879","55","49417","109","0","352","1"
"","19","Kolara","15","63723","49","62977","79","0","667","0"
"","20","Koppala","0","41515","2","40942","30","0","543","0"
"","21  Mandya","","27","102136","5","101301","124","0","711","0"
"","22  Mysuru","","100","232095","34","229011","521","1","2563","0"
"","23","Raichuru","28","46049","13","45535","145","0","369","0"
"","24","Ramanagara","13","30182","38","29748","87","0","347","0"
"","25","Shivamogga","2","83948","29","82669","145","1","1133","1"
"","26","Tumakuru","3","160546","4","159227","99","0","1220","0"
"","27","Udupi","7","96036","17","95451","38","0","547","0"
"","28","Uttara Kannada","10","71678","10","70802","62","1","814","0"
"","29","Vijayapura","1","41158","1","40608","28","0","522","0"
"","30","Yadagiri","6","30015","0","29790","13","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1268","4042099","1229","3991342","10541","6","40174","42"
"*
    
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 22-08-2022 
Page 5 of 9","","","","","","","","","",""
