Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2022-03-06,MN,Bishnupur,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,9812,205,,82108,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Chandel,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,2705,42,,36230,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Churachandpur,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,11039,168,,132236,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Imphal East,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,30397,510,,275521,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Imphal West,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,48647,703,,497081,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Jiribam,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,1110,7,,36208,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Kakching,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,6874,122,,65074,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Kamjong,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,1034,5,,15303,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Kangpokpi,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,3125,66,,44998,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Noney,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,1156,5,,19100,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Pherzawl,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,465,0,,8071,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Senapati,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,2481,12,,80429,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Tamenglong,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,3468,17,,54512,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Tengnoupal,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,1196,15,,17508,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Thoubal,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,10129,188,,131001,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
2022-03-06,MN,Ukhrul,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,3260,50,,85283,2022-03-06 19:55:46.348144,2022-03-06 19:55:44.518786,https://twitter.com/health_manipur,,136898,2115,134535,1580663
