Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-15,MZ,Aizawl,69654,278,61197,,314824,232465,547289,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Champhai,4458,5,3837,,73591,52126,125717,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Hnahthial,680,3,581,,,,,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Khawzawl,664,0,627,,,,,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Kolasib,7465,25,7131,,50174,31539,81713,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Lawngtlai,6422,21,5859,,51711,21860,73571,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Lunglei,8538,22,7462,,94674,70168,164842,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Mamit,4263,5,3859,,43371,26898,70269,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Saiha,5012,8,4487,,34428,18206,52634,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Saitual,371,2,338,,,,,110719,376,97955,1199597.0,704598,488366,1192964
2021-10-15,MZ,Serchhip,3192,7,2577,,41825,35104,76929,110719,376,97955,1199597.0,704598,488366,1192964
