"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","19938","19625","46","267"
"2","Chengalpattu","241025","235961","2406","2658"
"3","Chennai","765677","750075","6534","9068"
"4","Coimbatore","331734","328319","798","2617"
"5","Cuddalore","74381","73418","68","895"
"6","Dharmapuri","36235","35929","23","283"
"7","Dindigul","37538","36826","47","665"
"8","Erode","132935","132029","172","734"
"9","Kallakurichi","36568","36314","39","215"
"10","Kancheepuram","95545","93721","522","1302"
"11","Kanyakumari","87265","85680","500","1085"
"12","Karur","29804","29406","26","372"
"13","Krishnagiri","59805","59332","103","370"
"14","Madurai","91511","89983","292","1236"
"15","Mayiladuthurai","26549","26191","28","330"
"16","Nagapattinam","25493","25081","37","375"
"17","Namakkal","68164","67520","110","534"
"18","Nilgiris","42306","42020","60","226"
"19","Perambalur","14590","14253","88","249"
"20","Pudukottai","34534","34064","44","426"
"21","Ramanathapuram","24728","24322","38","368"
"22","Ranipet","54274","53297","190","787"
"23","Salem","127760","125780","218","1762"
"24","Sivagangai","24042","23696","127","219"
"25","Tenkasi","32903","32316","97","490"
"26","Thanjavur","92303","91176","87","1040"
"27","Theni","50692","50109","50","533"
"28","Thirupathur","35780","35121","26","633"
"29","Thiruvallur","149108","146350","819","1939"
"30","Thiruvannamalai","67004","66194","125","685"
"31","Thiruvarur","48092","47574","46","472"
"32","Thoothukudi","65537","64747","342","448"
"33","Tirunelveli","63454","62572","437","445"
"34","Tiruppur","130131","128964","115","1052"
"35","Trichy","95682","94026","495","1161"
"36","Vellore","57478","56242","73","1163"
"37","Villupuram","54761","54255","140","366"
"38","Virudhunagar","57188","56410","224","554"
"39","Airport Surveillance 
(International)","1350","1329","20","1"
"40","Airport Surveillance 
(Domestic)","1137","1132","4","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","34,85,429","34,31,787","15,616","38,026"
