,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9605,8931,129,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,630515,326409,299863,4243,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,2,4,6,12,83,112,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2222573,2101685,14570,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,79130450,42764698,35704379,661373,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,10866,195907,32776,239549,13618,8687,9,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,60792,57199,284,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,1562079,871392,676779,13908,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,94,160,108,362,194,348,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,704853,661084,6359,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,40981741,23108000,17745750,127991,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,3279,28242,1886,33407,1951,7365,21,,,1332900000,Assam,34293000
4,Bihar,817825,793024,12204,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,110773258,63847250,46514353,411655,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,20766,54474,1926,77166,2120,4287,7,,,1332900000,Bihar,119520000
5,Chandigarh,87418,80164,1105,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,1961202,1106215,842755,12232,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,223,236,183,642,618,1500,2,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1108450,1065491,13779,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,33179819,19201506,13786105,192208,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,2892,19248,1199,23339,3318,4382,10,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11250,11071,4,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,1314669,749221,560978,4470,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,24,28,16,68,19,42,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1810997,1746972,25710,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,29351265,16905546,12210955,234764,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,141,172,264,577,7498,11164,29,,,1332900000,Delhi,19814000
9,Goa,234084,214735,3630,2022-01-27,TT,40371500,491700,37677328,2022-01-27 13:07:15.759051,722166248,2022-01-26 00:00:00,1594070,1638273887,935067540,693951686,9254661,2545989,1378300,1150457,17232,https://www.icmr.gov.in/,286384,573,306357,247263,1583418,734549,2565230,84,100,97,281,1465,3936,7,,,1332900000,Goa,1540000
