TT|2022-03-16 07:55:09.839269|GetSource|ERR|File Not Found
TT|2022-03-16 09:55:10.247696|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 09:55:24.642895|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 10:43:40.792930|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 10:43:54.780710|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 11:37:24.230609|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 11:37:39.350798|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 11:55:10.145923|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 11:55:24.056076|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 12:47:03.800444|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 12:47:19.573341|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 14:28:44.747234|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 14:28:59.442165|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 15:21:17.034813|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 15:21:30.722453|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 19:32:55.663437|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 19:33:10.826315|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 19:55:09.770170|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 19:55:26.321091|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 20:55:10.636018|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 20:55:27.368202|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 21:55:10.356416|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 21:55:26.162187|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 22:55:10.461155|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 22:55:29.005267|ExtractFromHTML|OK|COMPLETED
TT|2022-03-16 23:55:10.078523|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-16 23:55:28.139241|ExtractFromHTML|OK|COMPLETED
TT|2022-03-17 07:55:09.692979|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-17 09:55:10.218147|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
