"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","16870","16566","43","261"
"2","Chengalpattu","172284","168892","879","2513"
"3","Chennai","555305","545492","1251","8562"
"4","Coimbatore","247431","243824","1179","2428"
"5","Cuddalore","64180","63125","185","870"
"6","Dharmapuri","28518","28073","169","276"
"7","Dindigul","33125","32405","73","647"
"8","Erode","104693","103279","724","690"
"9","Kallakurichi","31422","31113","99","210"
"10","Kancheepuram","75142","73558","326","1258"
"11","Kanyakumari","62476","61223","203","1050"
"12","Karur","24222","23634","229","359"
"13","Krishnagiri","43654","43108","196","350"
"14","Madurai","75281","73962","142","1177"
"15","Mayiladuthurai","23295","22939","40","316"
"16","Nagapattinam","21136","20647","139","350"
"17","Namakkal","52511","51557","452","502"
"18","Nilgiris","33686","33255","218","213"
"19","Perambalur","12075","11802","29","244"
"20","Pudukottai","30223","29693","114","416"
"21","Ramanathapuram","20575","20187","29","359"
"22","Ranipet","43475","42605","95","775"
"23","Salem","100241","97943","610","1688"
"24","Sivagangai","20261","19934","120","207"
"25","Tenkasi","27378","26854","39","485"
"26","Thanjavur","75567","74154","433","980"
"27","Theni","43585","43040","24","521"
"28","Thirupathur","29332","28641","66","625"
"29","Thiruvallur","119573","117363","368","1842"
"30","Thiruvannamalai","55050","54235","147","668"
"31","Thiruvarur","41588","40904","237","447"
"32","Thoothukudi","56365","55835","121","409"
"33","Tirunelveli","49436","48867","136","433"
"34","Tiruppur","95805","94109","713","983"
"35","Trichy","77723","76264","398","1061"
"36","Vellore","49957","48638","186","1133"
"37","Villupuram","45924","45452","116","356"
"38","Virudhunagar","46325","45720","57","548"
"39","Airport Surveillance 
(International)","1028","1025","2","1"
"40","Airport Surveillance 
(Domestic)","1085","1083","1","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","27,08,230","26,61,428","10,588","36,214"
