"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20236","19957","12","267"
"2","Chengalpattu","252185","249112","414","2659"
"3","Chennai","789609","778171","2369","9069"
"4","Coimbatore","340086","337057","411","2618"
"5","Cuddalore","75774","74818","60","896"
"6","Dharmapuri","36803","36508","12","283"
"7","Dindigul","38941","38199","77","665"
"8","Erode","136126","135207","185","734"
"9","Kallakurichi","36928","36704","9","215"
"10","Kancheepuram","97979","96650","26","1303"
"11","Kanyakumari","89798","88491","222","1085"
"12","Karur","30237","29842","23","372"
"13","Krishnagiri","62084","61568","144","372"
"14","Madurai","93030","91725","69","1236"
"15","Mayiladuthurai","27356","26970","56","330"
"16","Nagapattinam","25967","25581","11","375"
"17","Namakkal","69683","69102","47","534"
"18","Nilgiris","42821","42552","43","226"
"19","Perambalur","14901","14622","30","249"
"20","Pudukottai","35222","34762","34","426"
"21","Ramanathapuram","24996","24614","14","368"
"22","Ranipet","56339","55498","54","787"
"23","Salem","131419","129496","159","1764"
"24","Sivagangai","25080","24807","54","219"
"25","Tenkasi","33866","33359","17","490"
"26","Thanjavur","93471","92389","41","1041"
"27","Theni","51827","51273","21","533"
"28","Thirupathur","36082","35438","11","633"
"29","Thiruvallur","153153","151144","68","1941"
"30","Thiruvannamalai","68286","67586","15","685"
"31","Thiruvarur","48960","48476","11","473"
"32","Thoothukudi","67156","66654","54","448"
"33","Tirunelveli","65884","65337","102","445"
"34","Tiruppur","131981","130828","100","1053"
"35","Trichy","97932","96669","102","1161"
"36","Vellore","58080","56882","35","1163"
"37","Villupuram","56241","55849","25","367"
"38","Virudhunagar","59332","58686","91","555"
"39","Airport Surveillance 
(International)","1394","1388","5","1"
"40","Airport Surveillance 
(Domestic)","1166","1165","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,78,839","35,35,564","5,233","38,042"
