"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","147","74","59749","0","4508","64251","19"
"Bageshwar","0","3","33903","0","2088","35987","0"
"Chamoli","78","50","44632","0","3196","47826","12"
"Champawat","126","3","56269","0","1907","58173","9"
"Dehradun","597","547","348075","3","32828","380768","53"
"Haridwar","201","312","298727","3","13049","311746","41"
"Nainital","305","248","73189","3","11303","84422","14"
"Pauri Garhwal","190","209","87520","0","5265","92778","21"
"Pithoragarh","83","318","38016","0","2558","40562","315"
"Rudraprayag","70","79","25403","0","2700","28103","4"
"Tehri Garhwal","145","140","31010","0","2350","33353","11"
"US Nagar","105","48","129712","0","8780","138468","7"
"Uttarkashi","118","230","34613","0","1637","36248","27"
"Total","2165","2261","1260818","9","92169","1352685","533"
