,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Aizawl,,,,,0,0,0,,,,,615.0,5216.0,404054,,,,,,,,317033,252405,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
1,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Champhai,,,,,0,0,0,,,,,152.0,737.0,125370,,,,,,,,74634,57884,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
2,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Hnahthial,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
3,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Khawzawl,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
4,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Kolasib,,,,,0,0,0,,,,,177.0,459.0,83054,,,,,,,,51117,35853,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
5,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Lawngtlai,,,,,307,10,0,,,,,4628.0,2050.0,117444,,,,,,,,64124,30308,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
6,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Lunglei,,,,,0,0,0,,,,,59.0,1451.0,154094,,,,,,,,95749,77188,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
7,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Mamit,,,,,0,0,0,,,,,103.0,482.0,85757,,,,,,,,44300,30678,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
8,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Saiha,,,,,0,0,0,,,,,124.0,485.0,56366,,,,,,,,35012,22285,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
9,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Saitual,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
10,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Serchhip,,,,,0,0,0,,,,,15.0,116.0,64875,,,,,,,,41989,37020,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
11,2021-11-21,MZ,212,3,509,0,307,10,0,3122.0,17.0,3783.0,,5873.0,10996.0,Unknown,212.0,3.0,509.0,,0,0,0,3122.0,17.0,3783.0,,0.0,0.0,0,,,,131897.0,479.0,126672.0,,0,0,2021-11-22 13:16:12.835651,1192000,,,,131897,479,126672,,723958,543621
