Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2021-11-21,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,341400,7101,11,333530,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58784,1426,4,57344,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96258,1595,2,94618,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,155733,4254,14,151109,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,103936,2820,7,101036,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60087,1123,10,58952,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85577,802,6,84760,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,88996,1563,4,87397,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46185,654,11,45515,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Gadchiroli,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30451,669,33,29744,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Gondia,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40521,569,7,39944,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Hingoli,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,18480,507,1,17959,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Jalgaon,,,32 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,139967,2714,32,137216,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Jalna,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60685,1210,1,59429,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Kolhapur,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,206784,5848,5,200814,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Latur,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92231,2441,6,89718,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Mumbai,,,2535 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,761306,16306,2535,739707,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Nagpur,,,71 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,493719,9128,71,484431,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Nanded,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,90464,2658,7,87784,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
2021-11-21,MH,Nandurbar,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40013,948,3,39059,,2022-01-22 00:35:06.840100,2022-01-22 00:35:06.840923,,3655 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6629875,140739,6475682,3655,64687403
