,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Ahmedabad,4,0,14,7825,2810,15723,0,95.0,0.0,46.0,56686.0,36911.0,254512.0,7208200,2021-11-21 23:46:03.919978,,,238516,3411,234986,5428834,6037569,4033947,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
1,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Amreli,0,0,0,1083,300,2862,0,0.0,0.0,0.0,7125.0,9222.0,66969.0,1513614,2021-11-21 23:46:03.919978,,,10811,102,10709,609046,947102,702950,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
2,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Anand,0,0,0,78,217,5299,0,2.0,0.0,2.0,12327.0,8373.0,110019.0,2090276,2021-11-21 23:46:03.919978,,,9643,49,9590,565682,1508372,1229866,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
3,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Aravalli,0,0,0,1287,7,292,0,0.0,0.0,0.0,5239.0,1141.0,32524.0,1051746,2021-11-21 23:46:03.919978,,,5186,78,5108,371502,720284,600751,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
4,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Banaskantha,0,0,0,371,286,6726,0,0.0,0.0,0.0,14076.0,7362.0,195464.0,3116045,2021-11-21 23:46:03.919978,,,13632,162,13469,876416,2159919,1661633,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
5,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Bharuch,0,0,0,847,346,1436,0,2.0,0.0,1.0,8386.0,10568.0,56166.0,1550822,2021-11-21 23:46:03.919978,,,11429,118,11309,533468,1241863,795129,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
6,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Bhavnagar,0,0,0,542,692,3524,0,1.0,0.0,3.0,13709.0,18363.0,91569.0,2877961,2021-11-21 23:46:03.919978,,,21451,301,21149,1220369,1720554,1172056,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
7,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Botad,0,0,0,590,76,333,0,0.0,0.0,0.0,2614.0,2119.0,26435.0,656005,2021-11-21 23:46:03.919978,,,2218,42,2176,259490,382253,283079,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
8,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Chhota Udaipur,0,0,0,0,38,358,0,0.0,0.0,0.0,5319.0,644.0,32610.0,1071831,2021-11-21 23:46:03.919978,,,3395,38,3357,281842,636946,510910,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
9,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Dahod,0,0,0,1034,71,1377,0,0.0,0.0,0.0,10498.0,1432.0,120917.0,2126558,2021-11-21 23:46:03.919978,,,9955,38,9917,732352,1501448,958050,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
10,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Dang,0,0,0,0,4,1,0,0.0,0.0,0.0,1148.0,1395.0,3064.0,226769,2021-11-21 23:46:03.919978,,,866,18,848,85286,160966,65466,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
11,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Devbhumi Dwarka,0,0,0,34,200,497,0,0.0,0.0,0.0,4198.0,5102.0,20639.0,752484,2021-11-21 23:46:03.919978,,,4175,82,4093,249389,529130,372633,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
12,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Gandhinagar,0,0,0,664,201,918,0,3.0,0.0,0.0,8099.0,6511.0,61291.0,1387478,2021-11-21 23:46:03.919978,,,20762,205,20553,850405,1187105,817832,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
13,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Gir Somnath,0,0,0,10,21,556,0,0.0,0.0,3.0,6515.0,9193.0,73678.0,1217477,2021-11-21 23:46:03.919978,,,8573,67,8504,390198,860136,474806,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
14,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Jamnagar,0,0,2,1298,188,1103,0,10.0,0.0,4.0,9460.0,16066.0,35312.0,2159130,2021-11-21 23:46:03.919978,,,34995,478,34505,905405,1136505,744152,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
15,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Junagadh,0,0,1,2186,16,1588,0,1.0,0.0,6.0,33998.0,4598.0,131954.0,2742291,2021-11-21 23:46:03.919978,,,20542,272,20269,864355,1326106,1046960,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
16,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Kheda,0,0,0,1455,102,523,0,1.0,0.0,2.0,9287.0,6536.0,57624.0,2298934,2021-11-21 23:46:03.919978,,,10441,48,10393,653920,1472660,1077994,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
17,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Kutch,0,0,2,2523,16,317,0,10.0,0.0,5.0,18156.0,12607.0,114979.0,2090313,2021-11-21 23:46:03.919978,,,12648,145,12495,851894,1436991,905209,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
18,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Mahisagar,0,0,0,240,3,2150,0,0.0,0.0,0.0,6486.0,54.0,40894.0,994624,2021-11-21 23:46:03.919978,,,8194,72,8122,403493,815700,551436,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
19,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Mehsana,0,0,0,91,92,754,0,3.0,0.0,1.0,11426.0,6465.0,46094.0,2027727,2021-11-21 23:46:03.919978,,,24424,177,24243,719662,1419805,981380,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
20,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Morbi,0,0,2,341,31,160,0,0.0,0.0,3.0,6729.0,8612.0,40179.0,960329,2021-11-21 23:46:03.919978,,,6505,87,6418,391071,690028,381429,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
21,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Narmada,1,0,0,268,3,32,0,2.0,0.0,0.0,1298.0,642.0,16320.0,590379,2021-11-21 23:46:03.919978,,,5957,15,5940,277922,414470,326414,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
22,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Navsari,0,0,4,543,112,1621,0,7.0,0.0,6.0,7537.0,2159.0,35844.0,1330711,2021-11-21 23:46:03.919978,,,7235,24,7202,461525,953575,749960,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
23,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Panchmahal,0,0,0,326,134,3029,0,0.0,0.0,0.0,12188.0,3049.0,75877.0,2388267,2021-11-21 23:46:03.919978,,,11771,70,11700,585245,1117017,801738,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
24,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Patan,0,0,0,790,28,158,0,0.0,0.0,0.0,6736.0,4343.0,54859.0,1342746,2021-11-21 23:46:03.919978,,,11624,129,11495,487229,859675,670702,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
25,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Porbandar,0,0,0,272,57,820,0,0.0,0.0,0.0,2222.0,1276.0,14154.0,586062,2021-11-21 23:46:03.919978,,,3486,19,3467,252949,422397,291394,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
26,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Rajkot,4,0,2,2397,2152,9491,0,15.0,0.0,14.0,20670.0,19897.0,101908.0,3157676,2021-11-21 23:46:03.919978,,,58008,725,57268,2112947,2264851,1468658,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
27,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Sabarkantha,0,0,0,24,26,445,0,3.0,0.0,3.0,6612.0,4501.0,53683.0,2427346,2021-11-21 23:46:03.919978,,,9323,157,9163,507077,1009881,738057,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
28,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Surat,3,0,2,9432,5574,11705,0,32.0,0.0,24.0,73574.0,68928.0,207379.0,4996391,2021-11-21 23:46:03.919978,,,143959,1956,141975,6615954,4896093,2981624,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
29,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Surendranagar,0,0,0,28,244,407,0,0.0,0.0,1.0,6866.0,8715.0,79622.0,1755873,2021-11-21 23:46:03.919978,,,8124,136,7986,553774,1140813,909870,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
30,2021-11-21,GJ,22,0,35,43894,15613,90903,0,256.0,1.0,175.0,445736.0,312941.0,2451434.0,Tapi,0,0,0,13,33,153,0,1.0,0.0,0.0,3457.0,2838.0,16504.0,806489,2021-11-21 23:46:03.919978,,,4444,24,4417,261205,533130,350860,2021-11-21 23:46:03.917873,67936000,2021-11-21 23:46:03.920352,,,827044,10088,816646,31926187,45393151,31719206
