,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Bishnupur,1.0,0.0,,128.0,2,52,,12.0,1.0,,838.0,520.0,4208.0,240363,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,9191,191,,72091,130233,79703,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
1,1,1,1,1,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Chandel,0.0,0.0,,87.0,10,28,,5.0,1.0,,331.0,147.0,1317.0,144028,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,2349,41,,32240,26929,17957,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
2,2,2,2,2,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Churachandpur,1.0,0.0,,266.0,54,92,,5.0,0.0,,883.0,758.0,2739.0,271274,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,10173,162,,118574,106054,71502,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
3,3,3,3,3,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Imphal East,11.0,1.0,,403.0,0,1,,121.0,3.0,,2292.0,1281.0,5861.0,452661,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,27709,468,,243969,255549,172531,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
4,4,4,4,4,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Imphal West,65.0,1.0,,695.0,0,0,,243.0,6.0,,4169.0,1683.0,8268.0,514683,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,43732,653,,440869,313837,226104,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
5,5,5,5,5,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Jiribam,0.0,0.0,,1.0,7,131,,0.0,0.0,,75.0,181.0,1428.0,43818,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,1022,7,,27489,28289,21610,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
6,6,6,6,6,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Kakching,1.0,0.0,,73.0,2,2,,13.0,1.0,,511.0,186.0,1578.0,135481,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,6422,113,,59908,85114,53634,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
7,7,7,7,7,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Kamjong,0.0,0.0,,25.0,13,43,,7.0,0.0,,191.0,200.0,726.0,45616,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,949,5,,13764,10964,7044,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
8,8,8,8,8,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Kangpokpi,0.0,0.0,,28.0,143,183,,0.0,0.0,,276.0,579.0,1507.0,0,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,2783,62,,40834,40610,23978,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
9,9,9,9,9,2021-11-21,MN,83.0,2.0,29.0,1947.0,691,1783,355.0,436.0,13.0,536.0,12805.0,8677.0,37264.0,Noney,0.0,0.0,,13.0,87,219,,1.0,0.0,,140.0,308.0,613.0,0,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,1072,4,,17703,17279,11580,2021-11-21 14:00:00+05:30,3103000,2021-11-21 14:00:00+05:30,https://twitter.com/health_manipur,,124918.0,1962.0,122274.0,1403869.0,1270523,835276,0,0,0,0,0
