,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Airport Quarantine,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
1,1,1,1,1,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Baksa,,,,,373,1893,,,,,,3836.0,29146.0,953773,,,,,,,,561593,204156,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
2,2,2,2,2,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Barpeta,,,,,1038,2205,,,,,,17580.0,63890.0,1693190,,,,,,,,1127121,632075,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
3,3,3,3,3,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Biswanath,,,,,598,766,,,,,,13063.0,22901.0,612491,,,,,,,,480351,270768,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
4,4,4,4,4,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Bongaigaon,,,,,554,1966,,,,,,6316.0,27537.0,732639,,,,,,,,506629,277961,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
5,5,5,5,5,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Cachar,,,,,2036,1750,,,,,,15934.0,34067.0,1736319,,,,,,,,1135149,480253,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
6,6,6,6,6,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Charaideo,,,,,168,623,,,,,,4666.0,20084.0,0,,,,,,,,316391,155164,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
7,7,7,7,7,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Chirang,,,,,894,1452,,,,,,6335.0,16421.0,481818,,,,,,,,298077,139590,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
8,8,8,8,8,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Darrang,,,,,1415,4160,,,,,,12079.0,41950.0,908090,,,,,,,,624692,275578,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
9,9,9,9,9,2021-11-21,AS,91,1,220,0,26661,56298,1626,1469.0,23.0,1629.0,,332196.0,1085553.0,Dhemaji,,,,,117,648,,,,,,3462.0,25186.0,688077,,,,,,,,440294,242752,2021-11-22 13:16:12.835651,34293000,,,,615382,6072,606337,,20806763,10775846,0,0,0,0,0
