,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Amritsar,0,0,0,,2946,3631,12,9.0,0.0,10.0,,34311.0,47727.0,2490891,,,,47417,1598,45811,,1323761,529520,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
1,1,1,1,1,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Barnala,0,0,0,,60,103,0,0.0,0.0,0.0,,5503.0,8153.0,596294,,,,5954,244,5702,,346833,126386,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
2,2,2,2,2,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Bathinda,0,0,0,,126,255,6,15.0,1.0,11.0,,4589.0,6874.0,1388859,,,,41766,1043,40699,,638539,221562,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
3,3,3,3,3,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Faridkot,0,0,0,,66,97,1,1.0,1.0,1.0,,1891.0,5374.0,618008,,,,13938,317,13614,,337372,145470,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
4,4,4,4,4,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Fatehgarh Sahib,11,0,0,,65,220,5,14.0,1.0,6.0,,1654.0,4579.0,599814,,,,8899,336,8548,,359893,149401,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
5,5,5,5,5,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Fazilka,0,0,1,,159,152,5,1.0,0.0,3.0,,5896.0,7108.0,1180483,,,,20279,529,19746,,504639,150359,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
6,6,6,6,6,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Ferozepur,0,0,0,,97,113,6,16.0,0.0,3.0,,3506.0,6168.0,2026831,,,,14379,504,13851,,486946,147046,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
7,7,7,7,7,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Gurdaspur,1,0,1,,466,713,3,5.0,1.0,4.0,,13836.0,25874.0,2299026,,,,22394,802,21585,,905376,502030,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
8,8,8,8,8,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Hoshiarpur,2,0,4,,79,341,12,24.0,3.0,24.0,,7255.0,22844.0,1582793,,,,30885,991,29867,,1015670,627240,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
9,9,9,9,9,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Jalandhar,1,0,4,,223,890,18,16.0,1.0,32.0,,9041.0,37132.0,2181753,,,,63462,1497,61932,,1458545,768185,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
10,10,10,10,10,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Kapurthala,0,0,3,,84,560,3,3.0,0.0,4.0,,5130.0,13610.0,817668,,,,17865,556,17301,,476365,216052,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
11,11,11,11,11,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Ludhiana,1,0,6,,404,844,13,12.0,1.0,16.0,,14841.0,30375.0,3487882,,,,87649,2109,85525,,2526709,1035414,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
12,12,12,12,12,2021-11-21,PB,24,0,35,21206,7083,14308,149,185.0,12.0,217.0,157981.0,152403.0,322425.0,Mansa,0,0,0,,177,294,1,0.0,0.0,0.0,,2841.0,5809.0,768808,,,,15608,380,15226,,382094,105770,2022-01-03T00:02:04.580038+05:30,29859000,,,,602980,16584,586117,15955213,16337509,7045708,0,0,0,0,0
