"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20016","19694","55","267"
"2","Chengalpattu","246523","241407","2458","2658"
"3","Chennai","776896","762057","5770","9069"
"4","Coimbatore","333664","329998","1049","2617"
"5","Cuddalore","74718","73652","171","895"
"6","Dharmapuri","36364","36030","51","283"
"7","Dindigul","37870","36999","206","665"
"8","Erode","133461","132454","273","734"
"9","Kallakurichi","36734","36466","53","215"
"10","Kancheepuram","96614","94858","454","1302"
"11","Kanyakumari","88104","86633","386","1085"
"12","Karur","29920","29489","59","372"
"13","Krishnagiri","60101","59580","151","370"
"14","Madurai","92001","90546","219","1236"
"15","Mayiladuthurai","26703","26294","79","330"
"16","Nagapattinam","25630","25178","77","375"
"17","Namakkal","68517","67789","194","534"
"18","Nilgiris","42458","42154","78","226"
"19","Perambalur","14778","14445","84","249"
"20","Pudukottai","34769","34214","129","426"
"21","Ramanathapuram","24879","24434","77","368"
"22","Ranipet","54866","53786","293","787"
"23","Salem","128612","126330","520","1762"
"24","Sivagangai","24356","23982","155","219"
"25","Tenkasi","33307","32649","168","490"
"26","Thanjavur","92650","91415","195","1040"
"27","Theni","50984","50329","122","533"
"28","Thirupathur","35838","35170","35","633"
"29","Thiruvallur","151150","148298","912","1940"
"30","Thiruvannamalai","67422","66536","201","685"
"31","Thiruvarur","48328","47726","129","473"
"32","Thoothukudi","66336","65540","348","448"
"33","Tirunelveli","64536","63616","475","445"
"34","Tiruppur","130486","129262","172","1052"
"35","Trichy","96653","95086","406","1161"
"36","Vellore","57646","56401","82","1163"
"37","Villupuram","55271","54646","259","366"
"38","Virudhunagar","57897","56986","356","555"
"39","Airport Surveillance 
(International)","1368","1365","2","1"
"40","Airport Surveillance 
(Domestic)","1146","1142","3","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,20,000","34,65,064","16,906","38,030"
