Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-22,MZ,Aizawl,72442,289,66849,,315263,235841,551104,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Champhai,4789,7,4345,,73757,54640,128397,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Hnahthial,832,3,669,,,,,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Khawzawl,689,0,658,,,,,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Kolasib,7611,28,7381,,50372,32363,82735,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Lawngtlai,6600,22,6175,,53026,23876,76902,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Lunglei,9040,25,8307,,94866,71805,166671,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Mamit,4517,7,4097,,43450,27551,71001,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Saiha,5326,9,4850,,34558,18868,53426,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Saitual,411,2,359,,,,,115944,400,106653,1242248.0,707172,500507,1207679
2021-10-22,MZ,Serchhip,3687,8,2963,,41880,35563,77443,115944,400,106653,1242248.0,707172,500507,1207679
