Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-22,GJ,Ahmedabad,238302,3411,234862,2556492.0,5901673,3224363,9126036,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Amreli,10810,102,10708,212265.0,920828,506535,1427363,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Anand,9631,49,9580,171851.0,1434433,880714,2315147,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Aravalli,5186,78,5108,122182.0,716380,487457,1203837,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Banaskantha,13631,162,13469,218527.0,2121218,1066670,3187888,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Bharuch,11426,118,11308,156057.0,1192812,616583,1809395,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Bhavnagar,21446,301,21143,392834.0,1657250,891434,2548684,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Botad,2218,42,2176,98559.0,377155,212149,589304,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Chhota Udaipur,3395,38,3357,93838.0,634775,398378,1033153,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Dahod,9955,38,9917,218259.0,1498240,574030,2072270,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Dang,866,18,848,31921.0,151828,55410,207238,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Devbhumi Dwarka,4175,82,4093,80424.0,499645,282857,782502,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Gandhinagar,20754,205,20549,292598.0,1169013,664983,1833996,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Gir Somnath,8568,67,8497,121948.0,827029,346198,1173227,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Jamnagar,34973,478,34491,307911.0,1100572,610589,1711161,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Junagadh,20498,272,20222,199699.0,1313269,649833,1963102,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Kheda,10438,48,10390,218140.0,1440035,806561,2246596,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Kutch,12626,145,12473,267060.0,1402920,624446,2027366,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Mahisagar,8194,72,8122,122796.0,815518,439822,1255340,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Mehsana,24419,177,24241,229904.0,1396464,811852,2208316,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Morbi,6502,87,6415,157321.0,662772,285654,948426,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Narmada,5955,15,5938,76134.0,412645,264772,677417,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Navsari,7206,24,7167,129099.0,946472,613218,1559690,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Other State,162,3,159,108.0,,,,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Panchmahal,11770,70,11700,160981.0,1097319,573224,1670543,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Patan,11624,129,11495,169059.0,846642,490647,1337289,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Porbandar,3486,19,3467,97912.0,417899,240980,658879,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Rajkot,57969,725,57236,731251.0,2205957,1192902,3398859,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Sabarkantha,9316,157,9159,182090.0,995553,544935,1540488,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Surat,143826,1955,141847,1938229.0,4736762,2385726,7122488,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Surendranagar,8121,136,7985,201153.0,1092064,623922,1715986,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Tapi,4441,24,4417,92524.0,523880,275999,799879,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Vadodara,78120,788,77317,695670.0,2573946,1728080,4302026,826378,10087,816126,30514147.0,44307684,24032090,68339774
2021-10-22,GJ,Valsad,6369,52,6270,155380.0,1224716,661167,1885883,826378,10087,816126,30514147.0,44307684,24032090,68339774
