,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10765,10635,129,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,991264,347616,353285,290363,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340334,2325207,14733,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,110956923,44704248,47578731,18673944,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,2,0,0,2,2,56,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66903,66600,296,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,1924584,961348,821819,141417,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,1,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746117,738070,8035,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,2,0,0,,,1332900000,Assam,34293000
4,Bihar,853265,840132,12308,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,157284183,73484996,67912057,15887130,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,8,6,189,203,87,119,1,,,1332900000,Bihar,119520000
5,Chandigarh,100312,98802,1184,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,2291011,1185657,991016,114338,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,1,0,10,11,21,24,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1183859,1166601,14168,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,49167657,21267699,20343687,7556271,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,482,475,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,1579868,782348,636961,160559,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2034061,2002450,26600,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,37406823,18296953,15716867,3393003,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,13,6,16,35,689,1253,3,,,1332900000,Delhi,19814000
9,Goa,262085,257608,4014,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,33,48,0,,,1332900000,Goa,1540000
10,Gujarat,1289425,1276526,11073,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,128103537,54397794,54032160,19673583,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,5,5,2,12,161,214,0,,,1332900000,Gujarat,67936000
11,Haryana,1072873,1056919,10728,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,45544060,23681416,19848921,2013723,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,7,7,856,1034,1,,,1332900000,Haryana,28672000
12,Himachal Pradesh,320600,314957,4237,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,209,298,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,481308,476161,4789,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,24782161,11372583,11768119,1641459,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,3,3,11,61,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443201,437573,5333,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,43868932,23968755,17857901,2042276,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,1,3,15,19,63,60,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4085018,4042731,40344,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,122149577,55174359,55391282,11583936,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,5,9,5,19,339,724,2,,,1332900000,Karnataka,65798000
16,Kerala,6886263,6797867,71766,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,57508771,29150793,25271904,3086074,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,3,0,1,4,1572,1906,9,,,1332900000,Kerala,35125000
17,Ladakh,29554,29304,231,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,567133,238303,204114,124716,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,0,1,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,145280,61813,60523,22944,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8162120,8007840,148504,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,177960025,91672034,76627305,9660686,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,46,9,10,65,226,505,0,,,1332900000,Maharashtra,122153000
20,Manipur,139955,137797,2149,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,3269105,1649469,1339220,280416,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,2,1,0,,,1332900000,Manipur,3103000
21,Meghalaya,96829,95194,1625,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,2625670,1446863,1087785,91022,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,3,4,0,,,1332900000,Meghalaya,3224000
22,Mizoram,239007,238252,726,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,1793298,894318,750177,148803,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1056073,1044926,10783,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,133937331,60749286,59232042,13956003,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,1,2,1,4,39,50,2,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35997,35211,782,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,1739837,923955,744983,70899,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,0,1,0,,,1332900000,Nagaland,2150000
25,Odisha,1342425,1330131,9208,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,81545562,35250764,33012124,13282674,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,2,1,3,6,393,339,0,,,1332900000,Odisha,43671000
26,Puducherry,177220,174963,1981,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,2274059,994613,868099,411347,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,5,35,0,,,1332900000,Puducherry,1504000
27,Punjab,789690,768384,19311,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,47049111,24162492,20996041,1890578,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,1,0,1,404,506,4,,,1332900000,Punjab,29859000
28,Rajasthan,1322807,1309621,9692,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,115718432,57035103,51038309,7645020,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,4,2,1,7,175,430,1,,,1332900000,Rajasthan,77264000
29,Sikkim,44553,44001,500,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,1360477,591877,554656,213944,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,0,0,0,0,1,7,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3606384,3564680,38064,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,127530691,61215303,57220753,9094635,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,7,8,4,19,491,521,1,,,1332900000,Tamil Nadu,75695000
31,Telangana,843366,838892,4111,2023-04-25,TT,44905827,531369,44311078,2023-04-25 12:00:03.225548,925686127,2023-04-24 00:00:00,189087,2206617559,1027404021,951967051,227246487,77569519,32447884,31560926,13560709,https://www.icmr.gov.in/,6934,24,9213,4272,376,179,4827,74,322,3993,4389,54,41,0,,,1332900000,Telangana,37220000
