,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-13,UP,Agra,,,,25765,457,25308,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
1,2021-11-13,UP,Aligarh,,,,21280,108,21172,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
2,2021-11-13,UP,Ambedkar Nagar,,,,5040,152,4887,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
3,2021-11-13,UP,Amethi,,,,9972,143,9829,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
4,2021-11-13,UP,Amroha,,,,16616,203,16413,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
5,2021-11-13,UP,Auraiya,,,,10091,203,9888,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
6,2021-11-13,UP,Ayodhya,,,,16919,290,16629,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
7,2021-11-13,UP,Azamgarh,,,,17906,228,17678,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
8,2021-11-13,UP,Baghpat,,,,9132,141,8991,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
9,2021-11-13,UP,Bahraich,,,,11549,178,11371,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
10,2021-11-13,UP,Ballia,,,,21610,234,21376,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
11,2021-11-13,UP,Balrampur,,,,7495,138,7357,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
12,2021-11-13,UP,Banda,,,,10992,158,10833,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
13,2021-11-13,UP,Barabanki,,,,19850,225,19625,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
14,2021-11-13,UP,Bareilly,,,,44032,377,43651,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
15,2021-11-13,UP,Basti,,,,11718,330,11388,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
16,2021-11-13,UP,Bhadohi,,,,7720,163,7557,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
17,2021-11-13,UP,Bijnor,,,,14794,126,14668,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
18,2021-11-13,UP,Budaun,,,,14941,98,14843,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
19,2021-11-13,UP,Bulandshahr,,,,20216,243,19972,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
20,2021-11-13,UP,Chandauli,,,,16209,357,15852,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
21,2021-11-13,UP,Chitrakoot,,,,7110,79,7031,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
22,2021-11-13,UP,Deoria,,,,20224,221,20003,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
23,2021-11-13,UP,Etah,,,,9968,99,9869,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
24,2021-11-13,UP,Etawah,,,,13933,293,13640,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
25,2021-11-13,UP,Farrukhabad,,,,10348,194,10154,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
26,2021-11-13,UP,Fatehpur,,,,6814,139,6675,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
27,2021-11-13,UP,Firozabad,,,,8721,135,8586,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
28,2021-11-13,UP,Gautam Buddha Nagar,,,,63384,467,62894,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
29,2021-11-13,UP,Ghaziabad,,,,55676,461,55212,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
30,2021-11-13,UP,Ghazipur,,,,21642,283,21359,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
31,2021-11-13,UP,Gonda,,,,12282,271,12011,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
32,2021-11-13,UP,Gorakhpur,,,,59439,848,58591,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
33,2021-11-13,UP,Hamirpur,,,,5232,102,5130,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
34,2021-11-13,UP,Hapur,,,,12638,217,12421,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
35,2021-11-13,UP,Hardoi,,,,13756,349,13407,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
36,2021-11-13,UP,Hathras,,,,2920,43,2877,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
37,2021-11-13,UP,Jalaun,,,,11687,202,11485,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
38,2021-11-13,UP,Jaunpur,,,,22584,235,22349,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
39,2021-11-13,UP,Jhansi,,,,36558,663,35893,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
40,2021-11-13,UP,Kannauj,,,,9231,115,9114,,2021-11-14 05:30:47.674255,,,,1710261,22909,1687262,
