,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Ambala,0,0,0,,812,3988,0,0.0,0.0,0.0,,4107.0,34257.0,1136784,,,,30150.0,509.0,29641,,878059,614478,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
1,1,1,1,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Bhiwani,0,0,0,,692,4297,0,0.0,0.0,0.0,,6218.0,37503.0,1629109,,,,22409.0,652.0,21757,,749662,368728,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
2,2,2,2,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Charkhi Dadri,0,0,0,,189,1011,0,0.0,0.0,0.0,,990.0,8802.0,502276,,,,5078.0,139.0,4939,,365960,277125,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
3,3,3,3,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Faridabad,3,0,0,,2655,7043,0,7.0,0.0,16.0,,18064.0,45027.0,1798954,,,,99915.0,716.0,99191,,1680759,896478,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
4,4,4,4,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Fatehabad,0,0,0,,469,1558,0,2.0,0.0,0.0,,3922.0,12067.0,941522,,,,17877.0,481.0,17394,,578882,216212,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
5,5,5,5,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Gurugram,12,0,5,,3014,11453,0,71.0,0.0,56.0,,23222.0,67820.0,1514085,,,,181537.0,922.0,180545,,2222190,1463844,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
6,6,6,6,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Hisar,0,0,0,,480,1668,0,1.0,0.0,0.0,,6258.0,22167.0,1742815,,,,53996.0,1136.0,52859,,1001982,360060,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
7,7,7,7,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Jhajjar,0,0,0,,733,3184,0,0.0,0.0,0.0,,6570.0,30888.0,956907,,,,18849.0,328.0,18515,,694784,332604,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
8,8,8,8,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Jind,0,0,0,,1130,2220,0,0.0,0.0,0.0,,10876.0,21927.0,1332042,,,,21209.0,533.0,20676,,720187,281369,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
9,9,9,9,2021-11-13,HR,17.0,0.0,7,23088,28575,75339,0,112.0,0.0,84.0,147946.0,184602.0,540673.0,Kaithal,0,0,0,,947,3845,0,2.0,0.0,0.0,,5130.0,19097.0,1072861,,,,11246.0,346.0,10898,,621677,241134,2021-11-14T10:57:28.130100+05:30,28672000,,,,771420.0,10050.0,761230,13260684,18008076,8797671,0,0,0,0,0
