,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Ajmer,3.0,0.0,0.0,784.0,1145,8534,0,8.0,0.0,5.0,4344.0,8332.0,57929.0,2584913,,,,37777,410,37359,611091,1762671,1112165,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
1,1,1,1,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Alwar,0.0,0.0,0.0,1480.0,1572,4650,0,1.0,0.0,0.0,7615.0,10595.0,29085.0,3671999,,,,59695,307,59387,1215255,2251708,1065675,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
2,2,2,2,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Banswara,0.0,0.0,0.0,550.0,4195,6147,0,0.0,0.0,0.0,2457.0,14794.0,28750.0,1798194,,,,10005,104,9901,221240,1049312,574583,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
3,3,3,3,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Baran,0.0,0.0,0.0,573.0,1899,6290,0,0.0,0.0,1.0,2657.0,8030.0,31687.0,1223921,,,,11996,61,11935,153726,773597,337382,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
4,4,4,4,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Barmer,0.0,0.0,0.0,250.0,1031,3046,0,4.0,0.0,1.0,1964.0,6606.0,20599.0,2604453,,,,15568,185,15378,325533,1469525,659557,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
5,5,5,5,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Bharatpur,0.0,0.0,0.0,207.0,11677,24063,0,0.0,0.0,0.0,1219.0,19052.0,41595.0,2549121,,,,19601,260,19341,380395,1371901,637529,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
6,6,6,6,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Bhilwara,0.0,0.0,0.0,968.0,1206,6215,0,1.0,0.0,0.0,4537.0,6089.0,35312.0,2410459,,,,29782,156,29625,382763,1531913,762313,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
7,7,7,7,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Bikaner,0.0,0.0,0.0,567.0,1358,6318,0,0.0,0.0,3.0,3149.0,4525.0,19144.0,2367745,,,,40347,545,39795,587928,1466496,736503,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
8,8,8,8,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Bundi,0.0,0.0,0.0,282.0,1391,5242,0,0.0,0.0,0.0,1434.0,8414.0,26120.0,1113725,,,,7967,48,7919,170955,722961,397836,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
9,9,9,9,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Chittorgarh,0.0,0.0,0.0,323.0,1206,7030,0,0.0,0.0,0.0,1729.0,7807.0,52619.0,1544392,,,,19809,139,19670,352917,988549,554749,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
10,10,10,10,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Churu,0.0,0.0,0.0,521.0,881,4687,0,0.0,0.0,0.0,2443.0,6430.0,37891.0,2041172,,,,16720,107,16613,311179,1309887,629955,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
11,11,11,11,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Dausa,0.0,0.0,0.0,365.0,1363,6678,0,0.0,0.0,0.0,2082.0,7145.0,34386.0,1637226,,,,13351,62,13289,204547,949717,437220,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
12,12,12,12,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Dholpur,0.0,0.0,0.0,324.0,622,2258,0,0.0,0.0,0.0,1391.0,4449.0,13833.0,1207293,,,,11010,48,10962,221218,665555,296994,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
13,13,13,13,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Dungarpur,0.0,0.0,0.0,923.0,1081,3050,0,0.0,0.0,0.0,3170.0,6501.0,16834.0,1388906,,,,18407,131,18276,241822,745124,371378,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
14,14,14,14,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Ganganagar,0.0,0.0,0.0,456.0,1503,6130,0,0.0,0.0,1.0,2089.0,9144.0,39808.0,1969520,,,,19355,150,19204,327052,1290215,573251,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
15,15,15,15,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Hanumangarh,0.0,0.0,0.0,615.0,277,2630,0,0.0,0.0,0.0,3253.0,2704.0,22441.0,1779650,,,,16053,111,15942,364645,1234375,622508,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
16,16,16,16,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Jaipur,8.0,0.0,1.0,2864.0,1836578,917681,0,37.0,0.0,14.0,17031.0,20668.0,71357.0,6663971,,,,187849,1970,185836,2493095,4609547,2276412,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
17,17,17,17,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Jaisalmer,0.0,0.0,0.0,94.0,249,1028,0,0.0,0.0,0.0,1042.0,1446.0,7073.0,672008,,,,13639,66,13573,202570,417742,202445,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
18,18,18,18,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Jalore,0.0,0.0,0.0,389.0,729,2575,0,0.0,0.0,0.0,1830.0,4226.0,14584.0,1830151,,,,10067,72,9995,369600,993107,412765,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
19,19,19,19,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Jhalawar,0.0,0.0,0.0,777.0,417,5491,0,0.0,0.0,0.0,4396.0,2326.0,23209.0,1411327,,,,13612,187,13425,272096,925257,388674,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
20,20,20,20,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Jhunjhunu,0.0,0.0,0.0,623.0,1448,15291,0,0.0,0.0,20.0,3421.0,7376.0,76537.0,2139658,,,,14811,158,14653,362351,1458995,880435,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
21,21,21,21,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Jodhpur,0.0,0.0,0.0,686.0,1017,5247,0,1.0,0.0,0.0,4925.0,7645.0,37961.0,3685681,,,,112415,1103,111309,1145644,2272787,1081819,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
22,22,22,22,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Karauli,0.0,0.0,0.0,304.0,583,1293,0,0.0,0.0,0.0,1320.0,4715.0,9713.0,1458459,,,,7156,70,7086,166484,822002,411753,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
23,23,23,23,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Kota,0.0,0.0,0.0,806.0,572,4708,0,0.0,0.0,0.0,5308.0,3537.0,27778.0,1950491,,,,57053,449,56604,868911,1273370,690036,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
24,24,24,24,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Nagaur,0.0,0.0,0.0,632.0,692,4695,0,0.0,0.0,0.0,3247.0,5338.0,29885.0,3309234,,,,17737,177,17560,481296,2084448,1056805,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
25,25,25,25,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Other State,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,337,39,298,6012,0,0,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
26,26,26,26,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Pali,0.0,0.0,0.0,292.0,1068,4728,0,0.0,0.0,0.0,1983.0,6392.0,31579.0,2038533,,,,27324,287,27037,342293,1208755,552195,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
27,27,27,27,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Pratapgarh,0.0,0.0,0.0,632.0,278,6542,0,0.0,0.0,0.0,3600.0,1840.0,39519.0,868231,,,,7143,63,7080,199096,657450,390024,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
28,28,28,28,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Rajsamand,0.0,0.0,0.0,347.0,389,1536,0,0.0,0.0,0.0,2154.0,2989.0,10700.0,1158283,,,,17044,169,16875,224324,695601,313352,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
29,29,29,29,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Sawai Madhopur,0.0,0.0,0.0,542.0,1867,5215,0,0.0,0.0,0.0,2379.0,7449.0,20463.0,1338114,,,,10618,61,10557,181496,765458,372545,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
30,30,30,30,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Sikar,0.0,0.0,0.0,471.0,1693,10322,0,0.0,0.0,0.0,2841.0,11625.0,74391.0,2677737,,,,30618,335,30283,410072,1851951,905618,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
31,31,31,31,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Sirohi,0.0,0.0,0.0,254.0,610,2721,0,0.0,0.0,0.0,1514.0,2898.0,13496.0,1037185,,,,13732,79,13653,253236,615818,367182,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
32,32,32,32,2021-11-13,RJ,11.0,0.0,1.0,20156.0,49081,195086,0,52.0,0.0,25.0,109546.0,231392.0,1047856.0,Tonk,0.0,0.0,0.0,536.0,318,2712,0,0.0,0.0,0.0,2609.0,2473.0,19448.0,1421711,,,,9498,92,9406,238916,887574,441926,2021-11-13T23:16:11.670052+05:30,77264000,,,,954503,8954,945478,14975226,42849998,21420836,0,0,0,0,0
