Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-13,OR,Angul,,,,43929,398,43524,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Balasore,,,,40888,296,40498,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Bargarh,,,,31133,335,30787,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Bhadrak,,,,26527,147,26334,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Balangir,,,,23433,126,23279,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Boudh,,,,12637,112,12523,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Cuttack,,,,94955,854,93867,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Deogarh,,,,6590,50,6506,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Dhenkanal,,,,19910,243,19635,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Gajapati,,,,9708,83,9596,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Ganjam,,,,33875,480,33376,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Jagatsinghpur,,,,28007,317,27641,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Jajpur,,,,43871,171,43606,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Jharsuguda,,,,23884,176,23697,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Kalahandi,,,,24323,210,24103,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Kandhamal,,,,11539,83,11455,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Kendrapara,,,,24930,252,24646,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Kendujhar,,,,20997,173,20812,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Khordha,,,,177154,1561,174461,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Koraput,,,,19154,79,19064,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Malkangiri,,,,11684,46,11617,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Mayurbhanj,,,,40932,286,40606,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Nabarangapur,,,,23556,84,23463,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Nayagarh,,,,23533,211,23304,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Nuapada,,,,22934,85,22841,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Puri,,,,45498,459,44994,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Rayagada,,,,20235,167,20055,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Sambalpur,,,,31782,240,31445,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Subarnapur,,,,13196,61,13126,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
2021-11-13,OR,Sundargarh,,,,61946,590,61266,,2021-11-14 05:27:50.744381,2021-11-14 05:27:50.745125,,,1045209,8375,1034300,22778231
