,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Andaman and Nicobar Islands,0,0,2,0,7,102,0,10.0,0.0,14.0,0.0,712.0,12938.0,397000,0,0,0,7670,129,7534,0,295164,222475,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
1,1,1,1,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Andhra Pradesh,156,1,254,0,4386,10080,0,1849.0,20.0,2269.0,0.0,299612.0,978752.0,52221000,0,0,0,2069770,14412,2052230,0,33734225,22358255,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
2,2,2,2,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Arunachal Pradesh,4,0,6,0,2,14,0,36.0,0.0,54.0,0.0,3922.0,19025.0,1504000,0,0,0,55216,280,54894,0,779022,571710,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
3,3,3,3,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Assam,221,4,162,0,2342,6177,0,1650.0,21.0,1736.0,0.0,172491.0,1015734.0,34293000,0,0,0,613784,6047,604465,0,20460512,9636697,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
4,4,4,4,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Bihar,4,1,0,0,15956,11555,0,24.0,1.0,38.0,0.0,738112.0,1186256.0,119520000,0,0,0,726153,9662,716462,0,51181513,20450563,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
5,5,5,5,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Chandigarh,2,0,1,0,6,42,0,20.0,0.0,25.0,0.0,3505.0,22258.0,1179000,0,0,0,65380,820,64536,0,931290,580168,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
6,6,6,6,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Chhattisgarh,36,0,21,0,10092,8293,0,167.0,4.0,192.0,0.0,273933.0,514046.0,28724000,0,0,0,1006326,13588,992508,0,15205466,8044548,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
7,7,7,7,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,3048.0,18867.0,959000,0,0,0,10682,4,10678,0,665437,396819,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
8,8,8,8,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Delhi,56,0,66,0,31,55,0,317.0,2.0,305.0,0.0,182970.0,353329.0,19814000,0,0,0,1440388,25093,1414934,0,13314378,7925143,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
9,9,9,9,2021-11-13,TT,11271,285,11376,1417405,157530,262758,,81771.0,2739.0,87959.0,8865597.0,10767790.0,26699441.0,Goa,22,2,36,0,2,15,0,186.0,7.0,229.0,0.0,5366.0,34287.0,1540000,0,0,0,178467,3374,174830,0,1271704,971674,2021-11-14 05:55:07.746164,1332900000,2021-11-13 00:00:00,https://www.icmr.gov.in/,0,34437307,463530,33837859,623751344,751978445,368631071,0,0,0,0,0
