,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Ahmedabad,10,0,6,6032,5556,55494,0,53.0,0.0,26.0,36124.0,25189.0,239573.0,7208200,2021-11-14 05:27:22.843766,,,238410,3411,234936,5364955,5997511,3751881,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
1,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Amreli,0,0,0,926,1219,10146,0,1.0,0.0,0.0,4781.0,7807.0,61553.0,1513614,2021-11-14 05:27:22.843766,,,10811,102,10708,601029,937446,632133,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
2,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Anand,0,0,0,1050,1104,23490,0,2.0,0.0,2.0,8848.0,8851.0,148598.0,2090276,2021-11-14 05:27:22.843766,,,9640,49,9587,553189,1499837,1113948,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
3,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Aravalli,0,0,0,397,125,4859,0,0.0,0.0,0.0,2481.0,917.0,36817.0,1051746,2021-11-14 05:27:22.843766,,,5186,78,5108,365986,719142,568203,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
4,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Banaskantha,1,0,0,3534,829,37854,0,1.0,0.0,0.0,9503.0,6470.0,239869.0,3116045,2021-11-14 05:27:22.843766,,,13632,162,13469,861353,2152362,1457419,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
5,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Bharuch,0,0,0,989,1251,7928,0,1.0,0.0,0.0,7195.0,7111.0,46210.0,1550822,2021-11-14 05:27:22.843766,,,11427,118,11308,524154,1230906,735877,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
6,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Bhavnagar,0,0,0,113,2537,10740,0,3.0,0.0,1.0,8575.0,16812.0,67802.0,2877961,2021-11-14 05:27:22.843766,,,21450,301,21146,1206584,1701953,1078892,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
7,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Botad,0,0,0,377,272,4171,0,0.0,0.0,0.0,1894.0,1361.0,18294.0,656005,2021-11-14 05:27:22.843766,,,2218,42,2176,256593,379988,253618,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
8,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Chhota Udaipur,0,0,0,895,71,5308,0,0.0,0.0,0.0,5991.0,459.0,42580.0,1071831,2021-11-14 05:27:22.843766,,,3395,38,3357,276322,636283,477570,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
9,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Dahod,0,0,0,1769,85,12315,0,0.0,0.0,0.0,8111.0,704.0,150278.0,2126558,2021-11-14 05:27:22.843766,,,9955,38,9917,720331,1500000,836398,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
10,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Dang,0,0,0,130,37,63,0,0.0,0.0,0.0,558.0,1972.0,2221.0,226769,2021-11-14 05:27:22.843766,,,866,18,848,84061,159570,62402,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
11,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Devbhumi Dwarka,0,0,0,825,2122,4591,0,0.0,0.0,0.0,4906.0,12324.0,28216.0,752484,2021-11-14 05:27:22.843766,,,4175,82,4093,245116,523503,349895,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
12,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Gandhinagar,0,0,2,1310,775,5763,0,1.0,0.0,4.0,7540.0,3613.0,37630.0,1387478,2021-11-14 05:27:22.843766,,,20759,205,20553,841677,1180466,755691,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
13,2021-11-13,GJ,37,0,31,56105,37121,393659,0,208.0,0.0,209.0,305647.0,212547.0,2425493.0,Gir Somnath,1,0,0,524,448,4226,0,3.0,0.0,2.0,3918.0,2739.0,31575.0,1217477,2021-11-14 05:27:22.843766,,,8573,67,8501,383630,850929,400718,2021-11-14 05:27:22.843045,67936000,2021-11-14 05:27:22.844115,,,826762,10087,816449,31434969,45064701,29141082
