,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-07-15,PB,Ludhiana,,,,110920,2296,108401,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
2,2022-07-15,PB,S.A.S. Nagar,,,,97489,1159,95996,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
3,2022-07-15,PB,Jalandhar,,,,78840,1581,77116,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
4,2022-07-15,PB,Patiala,,,,62704,1458,61137,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
5,2022-07-15,PB,Amritsar,,,,59726,1684,57973,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
6,2022-07-15,PB,Bathinda,,,,51265,1088,50070,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
7,2022-07-15,PB,Hoshiarpur,,,,41011,1097,39884,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
8,2022-07-15,PB,Gurdaspur,,,,27026,865,26143,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
9,2022-07-15,PB,Pathankot,,,,24706,495,24176,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
10,2022-07-15,PB,Fazilka,,,,23526,545,22959,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
11,2022-07-15,PB,Sri Muktsar Sahib,,,,22609,539,22057,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
12,2022-07-15,PB,Kapurthala,,,,22170,583,21556,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
13,2022-07-15,PB,Rupnagar,,,,18135,456,17616,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
14,2022-07-15,PB,Ferozepur,,,,18022,539,17458,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
15,2022-07-15,PB,Mansa,,,,17315,393,16905,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
16,2022-07-15,PB,Faridkot,,,,16945,339,16584,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
17,2022-07-15,PB,Sangrur,,,,14379,735,13626,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
18,2022-07-15,PB,Shahid Bhagat Singh Nagar,,,,13502,409,13051,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
19,2022-07-15,PB,Fatehgarh Sahib,,,,12025,354,11628,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
20,2022-07-15,PB,Moga,,,,11025,256,10763,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
21,2022-07-15,PB,Tarn Taran,,,,10932,394,10528,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
22,2022-07-15,PB,Barnala,,,,7559,349,7192,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
23,2022-07-15,PB,Malerkotla,,,,3991,176,3810,,2022-07-19T13:43:06.691908+05:30,,,,765822,17790,746629,20044355,0,0
