,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,991263,347616,353284,290363,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339326,2324469,14733,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,110956870,44704229,47578717,18673924,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,6,3,5,14,14,10,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,1924584,961348,821819,141417,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,2,2,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746105,738068,8035,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851542,839177,12303,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,157283023,73484944,67912018,15886061,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,1,3,4,17,6,0,,,1332900000,Bihar,119520000
5,Chandigarh,99621,98278,1183,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,2290823,1185623,990977,114223,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,2,17,10,29,32,15,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1178204,1163733,14148,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,49167628,21267677,20343680,7556271,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,1,3,2,6,102,17,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11587,4,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,1579866,782348,636961,160557,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,1,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2012670,1984076,26534,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,37405939,18296568,15716718,3392653,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,28,37,88,153,606,340,1,,,1332900000,Delhi,19814000
9,Goa,260685,255799,4014,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,2,2,162,108,0,,,1332900000,Goa,1540000
10,Gujarat,1284108,1270909,11057,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,128102560,54397696,54032028,19672836,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,18,14,46,78,327,360,1,,,1332900000,Gujarat,67936000
11,Haryana,1058913,1047064,10717,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,45543747,23681287,19848830,2013630,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,7,23,48,78,318,159,1,,,1332900000,Haryana,28672000
12,Himachal Pradesh,316087,309936,4218,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,15325482,6646550,6328308,2350624,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,3,0,6,9,367,138,1,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479937,474912,4787,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,24782137,11372580,11768116,1641441,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,1,2,1,4,58,10,1,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442672,437280,5332,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,43867819,23968640,17857460,2041719,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,6,38,29,73,11,2,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4078984,4037138,40330,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,122148025,55174220,55391167,11582638,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,12,18,236,266,323,282,2,,,1332900000,Karnataka,65798000
16,Kerala,6844402,6763336,71644,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,57508594,29150763,25271824,3086007,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,32,99,114,245,1936,742,1,,,1332900000,Kerala,35125000
17,Ladakh,29489,29215,231,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,567133,238303,204114,124716,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,4,1,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,145280,61813,60523,22944,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8147673,7995232,148454,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,177958257,91671379,76626777,9660101,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,37,106,291,434,803,687,3,,,1332900000,Maharashtra,122153000
20,Manipur,139932,137775,2149,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,3269104,1649469,1339219,280416,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,1,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96794,95168,1625,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,2625670,1446863,1087785,91022,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,1,2,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238970,238243,726,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,1793298,894318,750177,148803,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1055254,1044313,10777,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,133937293,60749271,59232036,13955986,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,1,1,1,3,26,6,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35989,35206,782,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,1739799,923954,744946,70899,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,1,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1337324,1327690,9205,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,81545501,35250745,33012108,13282648,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,1,1,4,6,51,34,0,,,1332900000,Odisha,43671000
26,Puducherry,176205,174083,1977,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,2274059,994613,868099,411347,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,39,32,0,,,1332900000,Puducherry,1504000
27,Punjab,785432,765651,19295,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,47048926,24162466,20995960,1890500,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,26,43,52,121,111,61,1,,,1332900000,Punjab,29859000
28,Rajasthan,1316353,1306393,9666,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,115718265,57035048,51038273,7644944,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,6,21,55,82,100,37,2,,,1332900000,Rajasthan,77264000
29,Sikkim,44390,43848,500,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,1360477,591877,554656,213944,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,23,2,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3598017,3558601,38050,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,127530308,61215182,57220627,9094499,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,18,42,70,130,273,123,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,842625,838368,4111,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,77555072,32447549,31559747,13547776,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,14,25,20,59,21,17,0,,,1332900000,Telangana,37220000
32,Tripura,108034,107094,940,2023-04-07,TT,44745104,530943,44185858,2023-04-07 19:41:52.723364,922504138,2023-04-06 00:00:00,178533,2206593982,1027401467,951963827,227228688,5918997,2916816,2523858,478323,https://www.icmr.gov.in/,6050,14,3320,1572,543,256,2371,0,0,0,0,0,0,0,,,1332900000,Tripura,3992000
