,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,832801,818755,10119,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,89599714,46900027,42699687,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,25487,126341,151828,1069,103,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,774340,762346,10064,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,34557496,20093293,14464203,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,54766,100083,154849,552,62,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,228940,224589,3877,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,11363392,5861522,5501870,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,625,1883,2508,83,74,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,341459,335532,4530,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,18682641,9685212,8997429,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,1558,76050,77608,169,107,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,352746,344698,5144,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,29780147,18551678,11228469,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,27853,24630,52483,1007,105,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3008370,2960615,38340,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,86425460,47664722,38760738,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,16250,93501,109751,1033,354,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5249612,5181981,48035,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,47348315,26160625,21187690,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,10079,64828,74907,2435,2704,241,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22207,21785,219,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,389721,213891,175830,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,31,60,91,23,4,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10417,10363,51,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,108511,55597,52914,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,3,22,25,1,1,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6687991,6510541,141533,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,134038726,80218702,53820024,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,76029,271532,347561,9170,1445,7,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125807,123598,2002,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,2316108,1325024,991084,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,1,9,10,19,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84839,83282,1484,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,2118666,1233760,884906,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,1,10,11,12,6,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,141749,139488,546,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,1333253,746547,586706,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,0,0,0,84,102,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,794089,783059,10533,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,102443336,52104815,50338521,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,3519,45476,48995,124,34,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32201,31439,702,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,1332741,757767,574974,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,2,25,27,0,3,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1055132,1044962,8462,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,50241682,29291245,20950437,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,37584,110047,147631,298,159,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129500,127483,1881,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,1405573,842093,563480,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,175,241,416,22,13,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,605126,587440,16645,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,26469342,17133281,9336061,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,25995,45683,71678,316,42,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,956528,946317,8964,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,81857782,46634303,35223479,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,87242,197250,284492,301,17,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32510,32049,409,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,1008874,524902,483972,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,0,0,0,7,7,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2749534,2704410,36784,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,83258886,49800918,33457968,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,13031,29393,42424,1489,611,8,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,682215,674453,4029,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,47104378,27973161,19131217,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,11674,57477,69151,317,232,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,85108,84163,829,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,4702403,2570202,2132201,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,230,1390,1620,22,10,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1711985,1687859,22915,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,202203439,128330467,73872972,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,310618,462991,773609,380,31,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,345205,337419,7419,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,14187071,7784991,6402080,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,3178,22800,25978,118,52,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1642997,1609924,19773,2022-01-02,TT,34889132,481770,34284561,2022-01-02 11:05:48.344644,680071486,2022-01-01 00:00:00,1082376,1454766288,847191137,607575151,105003375,64647867,40355508,https://www.icmr.gov.in/,27553,284,9249,2105881,778221,2884102,6378,109173,115551,4512,1913,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363451.5714285714,1340170.7142857143,16386.14285714286,79424422,55864182,23560240,,,1332900000,West Bengal,96906000
