,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Anantnag,5,0,2,,25,2364,11,9.0,0.0,11.0,,710.0,77138.0,1070144,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,16740,208,16512,,770071,771210,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
1,1,1,1,1,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Bandipora,1,0,0,,10,5366,31,13.0,0.0,25.0,,105.0,46375.0,385099,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,10175,111,10023,,305046,301508,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
2,2,2,2,2,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Baramulla,18,0,34,,28,4793,122,94.0,1.0,107.0,,716.0,56107.0,1015503,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,26020,291,25581,,783711,729345,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
3,3,3,3,3,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Budgam,13,0,5,,40,1608,59,50.0,1.0,56.0,,532.0,57130.0,735753,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,24516,217,24254,,597736,603419,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
4,4,4,4,4,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Doda,6,0,2,,18,807,28,47.0,1.0,20.0,,312.0,12931.0,409576,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,8075,137,7879,,319595,306362,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
5,5,5,5,5,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Ganderbal,10,0,8,,13,4316,66,53.0,0.0,67.0,,183.0,38310.0,297003,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,11024,82,10842,,229078,221869,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
6,6,6,6,6,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Jammu,31,0,16,,0,11,121,173.0,1.0,90.0,,5793.0,51349.0,1526406,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,54271,1157,52801,,1212420,1034028,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
7,7,7,7,7,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Kathua,3,0,0,,56,2862,8,15.0,0.0,8.0,,1470.0,17835.0,615711,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,9396,153,9227,,499069,447347,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
8,8,8,8,8,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Kishtwar,0,0,0,,21,407,3,2.0,0.0,5.0,,151.0,7381.0,230696,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,4855,44,4803,,168957,136037,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
9,9,9,9,9,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Kulgam,0,0,0,,12,3992,11,8.0,1.0,5.0,,324.0,22996.0,422786,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,11554,118,11425,,404584,392042,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
10,10,10,10,10,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Kupwara,5,0,4,,15,3682,54,31.0,0.0,43.0,,300.0,41624.0,875564,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,14984,167,14756,,681022,605562,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
11,11,11,11,11,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Pulwama,6,0,7,,26,3177,22,36.0,0.0,21.0,,496.0,42513.0,570060,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,15742,195,15497,,436602,421308,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
12,12,12,12,12,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Punch,7,0,5,,14,508,18,25.0,0.0,17.0,,280.0,5051.0,476820,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,6616,100,6488,,389915,379841,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
13,13,13,13,13,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Rajouri,1,0,2,,23,14557,9,12.0,0.0,11.0,,298.0,85623.0,619266,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,11387,239,11131,,503398,482874,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
14,14,14,14,14,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Ramban,3,0,0,,6,751,9,4.0,0.0,5.0,,266.0,6509.0,283313,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,6077,67,6006,,224285,217641,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
15,15,15,15,15,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Reasi,9,0,0,,8,83,20,32.0,0.0,14.0,,470.0,8910.0,314714,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,7029,43,6950,,252444,240199,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
16,16,16,16,16,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Samba,3,0,0,,54,454,2,8.0,0.0,1.0,,1461.0,9445.0,318611,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,7183,120,7052,,298131,255394,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
17,17,17,17,17,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Shopiyan,0,0,0,,2,359,2,0.0,0.0,1.0,,82.0,26559.0,265960,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,5618,59,5558,,204284,205306,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
18,18,18,18,18,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Srinagar,41,0,45,,26,780,346,276.0,2.0,303.0,,904.0,11621.0,1269751,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,78877,883,77550,,968793,915426,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
19,19,19,19,19,2022-01-02,JK,165,0,133,62778,419,52156,956,902.0,7.0,816.0,424097.0,15608.0,642912.0,Udhampur,3,0,3,,22,1279,14,14.0,0.0,6.0,,755.0,17505.0,555357,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,11485,139,11330,,436490,382867,2022-01-02 23:56:42,13203000,2022-01-02 17:00:00+05:30,https://twitter.com/diprjk,,341624,4530,335665,19453304,9685631,9049585,0,0,0,0,0
