,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-02,GA,388,1,54,0,44,87,288,1520.0,4.0,294.0,,3222.0,13347.0,North Goa,,,,,30,58,,,,,,1507.0,6625.0,817761,,,,,,,,619335,518511,2022-01-03 12:47:19.649429,1540000,,,,181570,3523,176376,,1301807,1105760,0,0,0,0,0
1,1,1,1,1,2022-01-02,GA,388,1,54,0,44,87,288,1520.0,4.0,294.0,,3222.0,13347.0,Other State,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2022-01-03 12:47:19.649429,1540000,,,,181570,3523,176376,,1301807,1105760,0,0,0,0,0
2,2,2,2,2,2022-01-02,GA,388,1,54,0,44,87,288,1520.0,4.0,294.0,,3222.0,13347.0,South Goa,,,,,14,29,,,,,,1715.0,6722.0,639962,,,,,,,,682472,587249,2022-01-03 12:47:19.649429,1540000,,,,181570,3523,176376,,1301807,1105760,0,0,0,0,0
3,3,3,3,3,2022-01-02,GA,388,1,54,0,44,87,288,1520.0,4.0,294.0,,3222.0,13347.0,Unknown,388.0,1.0,54.0,,0,0,288.0,1520.0,4.0,294.0,,0.0,0.0,0,,,,181570.0,3523.0,176376.0,,0,0,2022-01-03 12:47:19.649429,1540000,,,,181570,3523,176376,,1301807,1105760,0,0,0,0,0
