,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Amritsar,19,0,1,,251,345,0,9,44.0,0.0,10.0,,22114.0,34500.0,0,2490891,,,,47499,1599,45858,,1455129,767709,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
1,1,1,1,1,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Barnala,1,0,0,,26,135,0,2,3.0,0.0,2.0,,433.0,2041.0,0,596294,,,,5961,244,5707,,357000,164876,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
2,2,2,2,2,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Bathinda,7,0,1,,465,485,0,7,74.0,2.0,5.0,,13924.0,19971.0,0,1388859,,,,41896,1049,40769,,686949,329914,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
3,3,3,3,3,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Faridkot,0,0,0,,266,308,0,5,5.0,0.0,4.0,,4333.0,9645.0,0,618008,,,,13964,320,13639,,353977,199690,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
4,4,4,4,4,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Fatehgarh Sahib,3,0,0,,412,827,0,2,16.0,0.0,4.0,,4826.0,9745.0,0,599814,,,,8929,338,8573,,376837,209642,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
5,5,5,5,5,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Fazilka,1,0,0,,122,350,0,4,9.0,0.0,3.0,,2347.0,4735.0,0,1180483,,,,20296,531,19755,,563727,267217,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
6,6,6,6,6,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Ferozepur,0,0,1,,60,90,0,11,4.0,0.0,3.0,,3779.0,8681.0,0,2026831,,,,14485,504,13978,,514313,221087,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
7,7,7,7,7,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Gurdaspur,14,0,1,,23,64,0,2,41.0,1.0,3.0,,6999.0,14827.0,0,2299026,,,,22463,804,21615,,975003,649547,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
8,8,8,8,8,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Hoshiarpur,7,1,3,,189,261,0,24,19.0,1.0,23.0,,4036.0,10811.0,0,1582793,,,,31047,998,30022,,1043600,731998,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
9,9,9,9,9,2022-01-02,PB,383,3,52,14134,8556,15074,0,223,1273.0,10.0,272.0,97037.0,147487.0,313640.0,0.0,Jalandhar,40,0,11,,430,820,0,19,129.0,0.0,41.0,,8835.0,29863.0,0,2181753,,,,63722,1501,62080,,1505283,978458,0,0,2022-01-25T02:02:07.044907+05:30,29859000,,,,605509,16648,587492,16856641,17141837,9351135,0,0,0.0,0
