,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10016,9872,129,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,657794,328543,320509,8742,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,20,45,42,107,1,4,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2317464,2298033,14722,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,85279302,43048242,40846482,1384578,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,3487,234296,16682,254465,280,496,2,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64402,63928,296,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,1632488,887913,721227,23348,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,302,959,133,1394,16,59,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724088,715840,6638,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,43218582,23379588,19584091,254903,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,5291,36515,2498,44304,18,73,1,,,1332900000,Assam,34293000
4,Bihar,829953,817349,12255,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,119385132,66253167,52374480,757485,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,44128,179406,7571,231105,49,80,0,,,1332900000,Bihar,119520000
5,Chandigarh,91687,90356,1164,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,2031911,1123291,884515,24105,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,193,823,149,1165,22,31,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1150539,1134554,14024,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,36623983,19634549,16619480,369954,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,6323,43078,2204,51605,216,315,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11438,11433,4,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,1359428,754726,596817,7885,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,85,383,36,504,0,2,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1858614,1830412,26117,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,31282429,17278099,13593802,410528,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,6119,42555,2631,51305,460,649,2,,,1332900000,Delhi,19814000
9,Goa,244938,240791,3800,2022-02-26,TT,42905844,513481,42270482,2022-02-26 13:18:38.922963,765735314,2022-02-25 00:00:00,1136133,1770886759,965133689,787059873,18693197,2643556,1391695,1221620,30241,https://www.icmr.gov.in/,11499,255,23598,137112,2520713,426119,3083944,131,351,50,532,32,90,2,,,1332900000,Goa,1540000
