TT|2022-03-12 07:55:14.510162|GetSource|ERR|File Not Found
TT|2022-03-12 09:55:10.939085|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-12 09:55:24.037561|ExtractFromHTML|OK|COMPLETED
TT|2022-03-12 11:55:09.509584|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-12 11:55:24.061630|ExtractFromHTML|OK|COMPLETED
TT|2022-03-12 19:55:11.856851|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-12 19:55:32.734269|ExtractFromHTML|OK|COMPLETED
TT|2022-03-12 20:55:09.898273|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-12 20:55:32.123882|ExtractFromHTML|OK|COMPLETED
TT|2022-03-12 21:55:10.043188|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-12 21:55:26.631957|ExtractFromHTML|OK|COMPLETED
TT|2022-03-12 22:55:20.755456|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-12 22:55:37.147739|ExtractFromHTML|OK|COMPLETED
TT|2022-03-12 23:55:10.281550|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-12 23:55:27.146672|ExtractFromHTML|OK|COMPLETED
TT|2022-03-13 07:55:10.102968|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-13 09:55:09.993728|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
