,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10747,10618,129,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,991263,347616,353284,290363,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339078,2324337,14733,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,110561261,44702305,47572345,18286611,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,-12,-2,127,113,1,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,1911911,960330,820481,131100,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,0,0,1,1,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,50287336,24811612,22132234,3343490,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,1,73,36,110,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851404,839098,12303,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,157221119,73472163,67887894,15861062,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,28,-21,90,97,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99356,98172,1181,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,2283322,1185166,985957,112199,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,3,-1,-14,-12,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177760,1163613,14146,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,49166518,21267473,20343360,7555685,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,11,-5,4,10,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,1579352,782284,636872,160196,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,4,4,34,42,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007303,1980758,26522,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,37378362,18292976,15710220,3375166,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,23,-18,-89,-84,5,1,0,,,1332900000,Delhi,19814000
9,Goa,259105,255073,4013,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,2873149,1439861,1295433,137855,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,0,-2,8,6,4,2,0,,,1332900000,Goa,1540000
10,Gujarat,1277613,1266552,11043,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,127854414,54389483,54012881,19452050,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,4,392,-926,-530,3,7,0,,,1332900000,Gujarat,67936000
11,Haryana,1056650,1045895,10714,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,45468810,23674321,19829029,1965460,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,33,-11,147,169,2,3,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312688,308456,4213,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,15279548,6645439,6324413,2309696,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,-1,1,-10,-10,2,5,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479442,474641,4785,2023-01-13,TT,44680757,530725,44147775,2023-01-13 12:00:03.022449,912927724,2023-01-12 00:00:00,194968,2201599271,1027244698,951320941,223033632,24739922,11371884,11766641,1601397,https://www.icmr.gov.in/,174,2,224,30031,9933,3458,43422,-4,7,-95,-92,0,3,0,,,1332900000,Jammu and Kashmir,13203000
